,price_eur_mwh,load_mw,solar_mw,wind_onshore_mw,gas_mw,lignite_mw,oil_mw,hydro_reservoir_mw,hydro_pumped_mw,storage_mw,hour,day_of_week,month,weekend,price_lag_1,price_lag_24,price_lag_168,price_mean_24h,price_std_24h,price_mean_168h,renewable_generation,renewable_share,residual_load
2020-01-12 15:00:00+00:00,56.59,6800.9,4.0,492.0,3048.0,1378.0,0.0,304.0,83.0,83.0,15,6,1,1,56.49,63.94,49.78,61.59583333333333,7.143418324746103,59.31630952380952,883.0,0.12983575703215752,5917.9
2020-01-12 16:00:00+00:00,55.68,7328.31,0.0,546.0,3138.0,1553.0,0.0,727.0,202.0,202.0,16,6,1,1,56.59,72.81,50.8,60.882083333333334,6.822809557185585,59.34535714285715,1475.0,0.20127423648835815,5853.31
2020-01-12 17:00:00+00:00,63.99,7399.27,0.0,595.0,3022.0,1634.0,0.0,926.0,63.0,63.0,17,6,1,1,55.68,72.8,50.4,60.51500000000001,6.376093938536615,59.42625,1584.0,0.21407517228050874,5815.27
2020-01-12 18:00:00+00:00,69.62,7319.15,0.0,680.0,3031.0,1653.0,0.0,604.0,19.0,19.0,18,6,1,1,63.99,78.3,50.8,60.153333333333336,5.510901186199764,59.53827380952381,1303.0,0.17802613691480568,6016.15
2020-01-12 19:00:00+00:00,61.25,7032.08,0.0,667.0,3020.0,1484.0,0.0,434.0,0.0,0.0,19,6,1,1,69.62,70.9,50.89,59.75125,5.023174392578956,59.59994047619048,1101.0,0.15656818466229053,5931.08
2020-01-12 20:00:00+00:00,54.02,6569.44,0.0,660.0,2628.0,1411.0,0.0,252.0,0.0,0.0,20,6,1,1,61.25,63.95,50.38,59.3375,5.0710244655725125,59.62160714285714,912.0,0.13882461823229986,5657.44
2020-01-12 21:00:00+00:00,54.71,6098.46,0.0,612.0,2364.0,1338.0,0.0,56.0,0.0,0.0,21,6,1,1,54.02,61.86,49.9,59.03958333333333,5.126115131420675,59.650238095238095,668.0,0.10953585003427095,5430.46
2020-01-12 22:00:00+00:00,56.41,5479.3,0.0,560.0,1891.0,1376.0,0.0,1.0,0.0,0.0,22,6,1,1,54.71,57.7,76.7,58.98583333333334,5.147490664870393,59.52946428571429,561.0,0.10238534119321811,4918.3
2020-01-12 23:00:00+00:00,56.36,4977.72,0.0,556.0,1333.0,1427.0,0.0,12.0,0.0,0.0,23,6,1,1,56.41,68.3,33.17,58.48833333333334,4.771401823606905,59.667500000000004,568.0,0.11410846733042436,4409.72
2020-01-13 00:00:00+00:00,39.29,4914.84,0.0,526.0,1408.0,1448.0,0.0,28.0,0.0,0.0,0,0,1,0,56.36,70.36,31.99,57.193749999999994,5.56011089387386,59.710952380952385,554.0,0.11271984438964441,4360.84
2020-01-13 01:00:00+00:00,35.39,4756.18,0.0,606.0,1342.0,1490.0,0.0,27.0,0.0,0.0,1,0,1,0,39.29,59.69,29.29,56.181250000000006,7.088293050485878,59.7472619047619,633.0,0.1330900007989605,4123.18
2020-01-13 02:00:00+00:00,35.34,4648.15,0.0,641.0,1326.0,1447.0,0.0,27.0,0.0,0.0,2,0,1,0,35.39,57.64,23.81,55.25208333333333,8.254429629871115,59.815892857142856,668.0,0.14371309015414735,3980.1499999999996
2020-01-13 03:00:00+00:00,39.03,4803.54,0.0,665.0,1353.0,1442.0,0.0,28.0,0.0,0.0,3,0,1,0,35.34,57.65,29.0,54.47624999999999,8.871250493931994,59.875595238095244,693.0,0.14426860190609425,4110.54
2020-01-13 04:00:00+00:00,68.3,5396.22,0.0,674.0,1561.0,1502.0,0.0,57.0,0.0,0.0,4,0,1,0,39.03,63.83,31.8,54.6625,9.119615385673363,60.092857142857135,731.0,0.13546519600757567,4665.22
2020-01-13 05:00:00+00:00,56.49,6377.3,1.0,722.0,2791.0,1443.0,0.0,178.0,0.0,0.0,5,0,1,0,68.3,61.08,40.1,54.471250000000005,9.026837913543867,60.19041666666668,901.0,0.14128236087372398,5476.3
2020-01-13 06:00:00+00:00,66.32,6941.79,105.0,665.0,3403.0,1480.0,0.0,382.0,0.0,0.0,6,0,1,0,56.49,53.81,45.11,54.9925,9.342661035133021,60.31666666666667,1152.0,0.16595143327585538,5789.79
2020-01-13 07:00:00+00:00,72.67,7390.87,459.0,589.0,3627.0,1566.0,0.0,568.0,0.0,0.0,7,0,1,0,66.32,53.92,51.9,55.77375000000001,10.00925129133267,60.44029761904763,1616.0,0.21864814291145698,5774.87
2020-01-13 08:00:00+00:00,70.37,7416.49,850.0,490.0,3618.0,1597.0,0.0,327.0,0.0,0.0,8,0,1,0,72.67,53.98,50.74,56.45666666666667,10.431760727895316,60.55714285714286,1667.0,0.22476939900141443,5749.49
2020-01-13 09:00:00+00:00,70.36,7370.15,1051.0,418.0,3662.0,1502.0,0.0,177.0,0.0,0.0,9,0,1,0,70.37,63.81,55.56,56.729583333333345,10.714356674540769,60.64523809523809,1646.0,0.22333331071959187,5724.15
2020-01-13 10:00:00+00:00,70.36,7266.69,1077.0,358.0,3535.0,1521.0,0.0,170.0,0.0,0.0,10,0,1,0,70.36,55.98,53.88,57.32875000000001,11.066894349521867,60.74333333333334,1605.0,0.2208708504147005,5661.69
2020-01-13 11:00:00+00:00,70.36,7204.73,965.0,309.0,3590.0,1563.0,0.0,207.0,0.0,0.0,11,0,1,0,70.36,56.52,50.79,57.90541666666667,11.379099444449338,60.85982142857142,1481.0,0.20555940333641928,5723.73
2020-01-13 12:00:00+00:00,70.36,7118.64,799.0,286.0,3703.0,1562.0,0.0,195.0,0.0,0.0,12,0,1,0,70.36,54.65,49.78,58.56,11.632722213091691,60.98232142857143,1280.0,0.17980962655788182,5838.64
2020-01-13 13:00:00+00:00,72.66,7230.37,587.0,287.0,3994.0,1558.0,0.0,262.0,0.0,0.0,13,0,1,0,70.36,55.68,54.12,59.26749999999999,11.961655131220803,61.09267857142857,1136.0,0.15711505773563456,6094.37
2020-01-13 14:00:00+00:00,78.3,7222.07,218.0,269.0,4208.0,1563.0,0.0,420.0,0.0,0.0,14,0,1,0,72.66,56.49,66.0,60.17625,12.55521572287095,61.16589285714285,907.0,0.12558726237768397,6315.07
2020-01-13 15:00:00+00:00,84.2,7392.37,10.0,254.0,4338.0,1645.0,0.0,660.0,27.0,27.0,15,0,1,0,78.3,56.59,70.0,61.32666666666666,13.4456806274815,61.250416666666666,951.0,0.12864615813331853,6441.37
2020-01-13 16:00:00+00:00,76.8,7937.72,0.0,229.0,4362.0,1729.0,0.0,950.0,219.0,219.0,16,0,1,0,84.2,55.68,78.2,62.20666666666667,13.74778896584009,61.24208333333333,1398.0,0.17612110278518264,6539.72
2020-01-13 17:00:00+00:00,74.9,8020.92,0.0,180.0,4369.0,1760.0,0.0,1053.0,130.0,130.0,17,0,1,0,76.8,63.99,76.94,62.661249999999995,13.987603304199443,61.229940476190485,1363.0,0.1699306313988919,6657.92
2020-01-13 18:00:00+00:00,77.01,7964.41,0.0,138.0,4372.0,1788.0,0.0,1003.0,120.0,120.0,18,0,1,0,74.9,69.62,70.01,62.969166666666666,14.226746065885456,61.27160714285715,1261.0,0.15832936777488854,6703.41
2020-01-13 19:00:00+00:00,78.41,7615.23,0.0,126.0,4304.0,1813.0,0.0,495.0,0.0,0.0,19,0,1,0,77.01,61.25,70.0,63.68416666666667,14.563804721672602,61.32166666666667,621.0,0.08154711019890404,6994.23
2020-01-13 20:00:00+00:00,72.66,6941.68,0.0,85.0,3928.0,1765.0,0.0,84.0,0.0,0.0,20,0,1,0,78.41,54.02,56.25,64.46083333333334,14.522985953807543,61.41934523809524,169.0,0.02434569153288541,6772.68
2020-01-13 21:00:00+00:00,64.61,6471.27,0.0,69.0,3239.0,1551.0,0.0,81.0,0.0,0.0,21,0,1,0,72.66,54.71,56.25,64.87333333333333,14.373819094531457,61.46910714285714,150.0,0.023179375918482768,6321.27
2020-01-13 22:00:00+00:00,61.62,5753.34,0.0,63.0,2667.0,1432.0,0.0,7.0,0.0,0.0,22,0,1,0,64.61,56.41,55.09,65.09041666666666,14.27947553511575,61.50797619047619,70.0,0.012166845693110436,5683.34
2020-01-13 23:00:00+00:00,53.68,5268.8,0.0,52.0,2060.0,1361.0,0.0,1.0,0.0,0.0,23,0,1,0,61.62,56.36,34.37,64.97875,14.360962881760493,61.62291666666666,53.0,0.010059216519890677,5215.8
2020-01-14 00:00:00+00:00,54.46,5216.95,0.0,48.0,2020.0,1315.0,0.0,2.0,0.0,0.0,0,1,1,0,53.68,39.29,30.46,65.61083333333333,13.488482016203577,61.76577380952381,50.0,0.009584143992179339,5166.95
2020-01-14 01:00:00+00:00,45.52,5060.67,0.0,63.0,1902.0,1316.0,0.0,2.0,0.0,0.0,1,1,1,0,54.46,35.39,28.21,66.03291666666667,12.633061345108446,61.86880952380952,65.0,0.012844149094882693,4995.67
2020-01-14 02:00:00+00:00,41.24,4987.41,0.0,66.0,1871.0,1317.0,0.0,1.0,0.0,0.0,2,1,1,0,45.52,35.34,27.21,66.27875,12.05395598512381,61.95232142857143,67.0,0.013433826374811777,4920.41
2020-01-14 03:00:00+00:00,49.0,5149.51,0.0,42.0,2005.0,1317.0,0.0,2.0,0.0,0.0,3,1,1,0,41.24,39.03,30.39,66.69416666666667,11.216776610783935,62.063095238095244,44.0,0.008544502292451127,5105.51
2020-01-14 04:00:00+00:00,61.74,5732.73,0.0,29.0,2566.0,1386.0,0.0,54.0,0.0,0.0,4,1,1,0,49.0,68.3,40.05,66.42083333333333,11.255803881308989,62.192202380952374,83.0,0.014478267771201505,5649.73
2020-01-14 05:00:00+00:00,72.75,6684.17,1.0,35.0,3764.0,1557.0,0.0,487.0,0.0,0.0,5,1,1,0,61.74,56.49,53.68,67.09833333333333,11.120608626863978,62.30571428571428,523.0,0.07824456888439402,6161.17
2020-01-14 06:00:00+00:00,78.32,7238.1,142.0,27.0,4076.0,1657.0,0.0,818.0,0.0,0.0,6,1,1,0,72.75,66.32,68.21,67.59833333333333,11.351465205815408,62.36589285714285,987.0,0.13636175239358395,6251.1
2020-01-14 07:00:00+00:00,78.42,7616.71,560.0,20.0,4042.0,1669.0,0.0,730.0,87.0,87.0,7,1,1,0,78.32,72.67,56.25,67.83791666666666,11.522551792846832,62.49785714285714,1397.0,0.1834125232547911,6219.71
2020-01-14 08:00:00+00:00,76.27,7632.92,970.0,15.0,3895.0,1681.0,0.0,485.0,6.0,6.0,8,1,1,0,78.42,70.37,59.26,68.08375,11.64124930263432,62.59910714285714,1476.0,0.19337291626271466,6156.92
2020-01-14 09:00:00+00:00,72.8,7526.19,1248.0,16.0,3742.0,1678.0,0.0,194.0,0.0,0.0,9,1,1,0,76.27,70.36,56.25,68.18541666666667,11.672605230295243,62.69761904761905,1458.0,0.19372351747697042,6068.19
2020-01-14 10:00:00+00:00,72.91,7391.33,1369.0,18.0,3608.0,1539.0,0.0,154.0,0.0,0.0,10,1,1,0,72.8,70.36,56.25,68.29166666666667,11.7048212536419,62.79678571428572,1541.0,0.20848751171981228,5850.33
2020-01-14 11:00:00+00:00,72.62,7239.64,1292.0,21.0,3589.0,1437.0,0.0,143.0,0.0,0.0,11,1,1,0,72.91,70.36,54.64,68.38583333333334,11.731245872035155,62.90380952380953,1456.0,0.20111497256769673,5783.64
2020-01-14 12:00:00+00:00,72.63,6979.96,1081.0,22.0,3454.0,1447.0,0.0,111.0,0.0,0.0,12,1,1,0,72.62,70.36,56.25,68.48041666666667,11.756977384095872,63.00130952380953,1214.0,0.17392649814612118,5765.96
2020-01-14 13:00:00+00:00,76.27,7110.68,698.0,23.0,3776.0,1480.0,0.0,295.0,0.0,0.0,13,1,1,0,72.63,72.66,57.01,68.63083333333334,11.835605058527683,63.11595238095238,1016.0,0.14288366232202826,6094.68
2020-01-14 14:00:00+00:00,78.3,7134.64,234.0,13.0,4060.0,1604.0,0.0,434.0,0.0,0.0,14,1,1,0,76.27,78.3,60.88,68.63083333333333,11.835605058527683,63.21964285714286,681.0,0.0954498054561968,6453.64
2020-01-14 15:00:00+00:00,84.2,7462.21,10.0,16.0,4148.0,1806.0,0.0,781.0,62.0,62.0,15,1,1,0,78.3,84.2,64.11,68.63083333333334,11.835605058527683,63.33922619047619,869.0,0.11645343671646871,6593.21
2020-01-14 16:00:00+00:00,76.47,8091.9,0.0,28.0,4233.0,1894.0,0.0,1118.0,260.0,260.0,16,1,1,0,84.2,76.8,67.0,68.61708333333333,11.825889608660681,63.39559523809525,1406.0,0.17375400091449475,6685.9
2020-01-14 17:00:00+00:00,78.59,8151.19,0.0,45.0,4357.0,1950.0,0.0,996.0,281.0,281.0,17,1,1,0,76.47,74.9,62.63,68.77083333333333,11.934613495013531,63.49059523809524,1322.0,0.16218490797049265,6829.19
2020-01-14 18:00:00+00:00,76.47,8085.95,0.0,70.0,4341.0,1912.0,0.0,925.0,144.0,144.0,18,1,1,0,78.59,77.01,62.4,68.74833333333333,11.918903752722539,63.57434523809523,1139.0,0.14086161799170166,6946.95
2020-01-14 19:00:00+00:00,84.7,7656.05,0.0,109.0,4160.0,1872.0,0.0,444.0,32.0,32.0,19,1,1,0,76.47,78.41,68.4,69.01041666666667,12.206280450142579,63.67136904761905,585.0,0.07641015928579359,7071.05
2020-01-14 20:00:00+00:00,84.2,6938.25,0.0,167.0,3664.0,1710.0,0.0,191.0,0.0,0.0,20,1,1,0,84.7,72.66,58.97,69.49125,12.577932128550833,63.82154761904762,358.0,0.05159802543869131,6580.25
2020-01-14 21:00:00+00:00,75.78,6443.88,0.0,234.0,3342.0,1523.0,0.0,126.0,0.0,0.0,21,1,1,0,84.2,64.61,56.25,69.95666666666666,12.596106598837263,63.93779761904763,360.0,0.055866962140821985,6083.88
2020-01-14 22:00:00+00:00,53.89,5722.3,0.0,325.0,2347.0,1469.0,0.0,99.0,0.0,0.0,22,1,1,0,75.78,61.62,41.5,69.63458333333334,12.913376609973508,64.01154761904762,424.0,0.07409608024745294,5298.3
2020-01-14 23:00:00+00:00,52.73,5183.72,0.0,425.0,1664.0,1455.0,0.0,75.0,0.0,0.0,23,1,1,0,53.89,53.68,53.88,69.595,12.965758248421809,64.00470238095238,500.0,0.09645582708942613,4683.72
2020-01-15 00:00:00+00:00,53.27,5148.64,0.0,522.0,1531.0,1453.0,0.0,41.0,0.0,0.0,0,2,1,0,52.73,54.46,48.14,69.54541666666667,13.02827826696397,64.0352380952381,563.0,0.1093492650486342,4585.64
2020-01-15 01:00:00+00:00,47.25,4967.33,0.0,717.0,1424.0,1446.0,0.0,35.0,0.0,0.0,1,2,1,0,53.27,45.52,44.45,69.61749999999999,12.893660474620038,64.05190476190475,752.0,0.15138917688174533,4215.33
2020-01-15 02:00:00+00:00,43.0,4834.65,0.0,1042.0,1284.0,1452.0,0.0,24.0,0.0,0.0,2,2,1,0,47.25,41.24,42.9,69.69083333333333,12.729200909605357,64.0525,1066.0,0.22049165916870922,3768.6499999999996
2020-01-15 03:00:00+00:00,46.29,4956.63,0.0,1163.0,1278.0,1450.0,0.0,23.0,0.0,0.0,3,2,1,0,43.0,49.0,43.93,69.57791666666667,12.931140700604761,64.06654761904763,1186.0,0.23927547547426375,3770.63
2020-01-15 04:00:00+00:00,54.61,5550.2,0.0,1225.0,1549.0,1451.0,0.0,51.0,0.0,0.0,4,2,1,0,46.29,61.74,54.61,69.28083333333333,13.198185948032293,64.06654761904761,1276.0,0.22990162516666066,4274.2
2020-01-15 05:00:00+00:00,67.88,6502.59,1.0,1209.0,2572.0,1465.0,0.0,268.0,0.0,0.0,5,2,1,0,54.61,72.75,66.0,69.07791666666667,13.179954469528232,64.07773809523809,1478.0,0.22729404744878579,5024.59
2020-01-15 06:00:00+00:00,67.11,7038.3,129.0,1193.0,3022.0,1528.0,0.0,560.0,0.0,0.0,6,2,1,0,67.88,78.32,76.88,68.61083333333333,13.036033978325415,64.01958333333333,1882.0,0.26739411505619254,5156.3
2020-01-15 07:00:00+00:00,66.55,7412.86,499.0,1132.0,3131.0,1632.0,0.0,553.0,0.0,0.0,7,2,1,0,67.11,78.42,78.33,68.11625,12.871834372329866,63.949464285714285,2184.0,0.2946231279155414,5228.86
2020-01-15 08:00:00+00:00,62.0,7402.62,820.0,1130.0,2937.0,1647.0,0.0,385.0,0.0,0.0,8,2,1,0,66.55,76.27,63.93,67.52166666666666,12.80824281695066,63.93797619047619,2335.0,0.3154288616732995,5067.62
2020-01-15 09:00:00+00:00,60.55,7410.51,1015.0,1120.0,2885.0,1666.0,0.0,176.0,0.0,0.0,9,2,1,0,62.0,72.8,56.25,67.01125,12.832814023466051,63.96357142857143,2311.0,0.31185437979302366,5099.51
2020-01-15 10:00:00+00:00,56.5,7404.42,1147.0,1099.0,2770.0,1625.0,0.0,83.0,0.0,0.0,10,2,1,0,60.55,72.91,53.78,66.3275,12.941568431927347,63.97976190476191,2329.0,0.3145418547300126,5075.42
2020-01-15 11:00:00+00:00,56.39,7280.44,1150.0,1126.0,2661.0,1579.0,0.0,74.0,0.0,0.0,11,2,1,0,56.5,72.62,53.68,65.65125,13.022253966559056,63.99589285714286,2350.0,0.32278268895835965,4930.44
2020-01-15 12:00:00+00:00,54.02,7006.34,1026.0,1184.0,2529.0,1518.0,0.0,72.0,0.0,0.0,12,2,1,0,56.39,72.63,54.12,64.87583333333333,13.142152201703942,63.99529761904761,2282.0,0.32570500432465455,4724.34
2020-01-15 13:00:00+00:00,56.42,7042.98,723.0,1274.0,2827.0,1509.0,0.0,67.0,0.0,0.0,13,2,1,0,54.02,76.27,56.5,64.04875,13.017927876419142,63.99482142857143,2064.0,0.29305776816063656,4978.98
2020-01-15 14:00:00+00:00,61.74,6990.69,273.0,1257.0,3183.0,1504.0,0.0,123.0,2.0,2.0,14,2,1,0,56.42,78.3,68.0,63.35875000000001,12.663769035940716,63.957559523809515,1655.0,0.2367434402040428,5335.69
2020-01-15 15:00:00+00:00,64.7,7209.64,13.0,1323.0,3233.0,1555.0,0.0,566.0,101.0,101.0,15,2,1,0,61.74,84.2,75.93,62.54624999999999,11.869089490187775,63.89071428571428,2003.0,0.27782247102490554,5206.64
2020-01-15 16:00:00+00:00,70.61,7793.82,0.0,1452.0,3563.0,1622.0,0.0,891.0,208.0,208.0,16,2,1,0,64.7,76.47,76.76,62.302083333333336,11.628028349513967,63.85410714285714,2551.0,0.32731061276755175,5242.82
2020-01-15 17:00:00+00:00,68.78,7871.2,0.0,1435.0,3493.0,1683.0,0.0,1042.0,225.0,225.0,17,2,1,0,70.61,78.59,75.0,61.89333333333334,11.194935449128062,63.81708333333332,2702.0,0.3432767557678626,5169.2
2020-01-15 18:00:00+00:00,68.85,7790.12,0.0,1374.0,3565.0,1643.0,0.0,847.0,201.0,201.0,18,2,1,0,68.78,76.47,76.0,61.57583333333333,10.866798223174463,63.77452380952381,2422.0,0.31090663558456094,5368.12
2020-01-15 19:00:00+00:00,63.27,7322.87,0.0,1382.0,3450.0,1618.0,0.0,217.0,35.0,35.0,19,2,1,0,68.85,84.7,77.0,60.682916666666664,9.702119660455477,63.69279761904762,1634.0,0.22313655711490168,5688.87
2020-01-15 20:00:00+00:00,54.41,6697.45,0.0,1427.0,2843.0,1546.0,0.0,58.0,30.0,30.0,20,2,1,0,63.27,84.2,58.32,59.44166666666666,8.377857288926757,63.66952380952381,1515.0,0.22620549612165824,5182.45
2020-01-15 21:00:00+00:00,48.22,6242.91,0.0,1414.0,2201.0,1526.0,0.0,27.0,0.0,0.0,21,2,1,0,54.41,75.78,61.83,58.29333333333333,7.917157848988329,63.5885119047619,1441.0,0.23082184430017413,4801.91
2020-01-15 22:00:00+00:00,35.0,5523.81,0.0,1454.0,1377.0,1509.0,0.0,1.0,0.0,0.0,22,2,1,0,48.22,53.89,56.43,57.50625,9.207732956360802,63.46095238095237,1455.0,0.26340514970645257,4068.8100000000004
2020-01-15 23:00:00+00:00,53.18,5051.58,0.0,1494.0,1160.0,1483.0,0.0,2.0,0.0,0.0,23,2,1,0,35.0,52.73,52.0,57.525000000000006,9.198037125198093,63.467976190476186,1496.0,0.2961449685049034,3555.58
2020-01-16 00:00:00+00:00,47.0,5002.25,0.0,1532.0,1168.0,1449.0,0.0,2.0,0.0,0.0,0,3,1,0,53.18,53.27,48.3,57.26375000000001,9.410729220231687,63.4602380952381,1534.0,0.3066620020990554,3468.25
2020-01-16 01:00:00+00:00,45.0,4836.18,0.0,1473.0,1241.0,1455.0,0.0,2.0,0.0,0.0,1,3,1,0,47.0,47.25,46.0,57.17000000000001,9.525333270444886,63.45428571428571,1475.0,0.3049927835605788,3361.1800000000003
2020-01-16 02:00:00+00:00,42.73,4767.6,0.0,1491.0,1236.0,1471.0,0.0,2.0,0.0,0.0,2,3,1,0,45.0,43.0,41.0,57.158750000000005,9.542939713189327,63.46458333333333,1493.0,0.3131554660625891,3274.6000000000004
2020-01-16 03:00:00+00:00,45.0,4932.84,0.0,1510.0,1268.0,1467.0,0.0,2.0,0.0,0.0,3,3,1,0,42.73,46.29,42.79,57.105,9.61021467434299,63.47773809523809,1512.0,0.3065171382003065,3420.84
2020-01-16 04:00:00+00:00,52.7,5432.44,0.0,1515.0,1445.0,1494.0,0.0,28.0,0.0,0.0,4,3,1,0,45.0,54.61,55.27,57.025416666666665,9.63963781529917,63.46244047619048,1543.0,0.2840344302007938,3889.4399999999996
2020-01-16 05:00:00+00:00,56.53,6465.17,1.0,1549.0,2586.0,1582.0,0.0,87.0,0.0,0.0,5,3,1,0,52.7,67.88,61.82,56.55250000000001,9.358270116064102,63.43095238095239,1637.0,0.2532029320188023,4828.17
2020-01-16 06:00:00+00:00,60.69,6899.15,166.0,1513.0,2830.0,1794.0,0.0,165.0,0.0,0.0,6,3,1,0,56.53,67.11,74.0,56.285,9.132400036944489,63.35172619047619,1844.0,0.26727930252277454,5055.15
2020-01-16 07:00:00+00:00,68.21,7342.65,652.0,1449.0,2898.0,1825.0,0.0,273.0,0.0,0.0,7,3,1,0,60.69,66.55,69.02,56.354166666666664,9.219396809782783,63.34690476190477,2374.0,0.32331651379270426,4968.65
2020-01-16 08:00:00+00:00,60.69,7351.67,1072.0,1407.0,2832.0,1722.0,0.0,112.0,0.0,0.0,8,3,1,0,68.21,62.0,68.99,56.29958333333334,9.188343030434194,63.29750000000001,2591.0,0.35243692929633674,4760.67
2020-01-16 09:00:00+00:00,54.7,7294.37,1305.0,1370.0,2555.0,1604.0,0.0,83.0,0.0,0.0,9,3,1,0,60.69,60.55,63.9,56.05583333333334,9.148191988948847,63.24273809523809,2758.0,0.37809982219163546,4536.37
2020-01-16 10:00:00+00:00,54.58,7258.12,1384.0,1316.0,2545.0,1543.0,0.0,109.0,0.0,0.0,10,3,1,0,54.7,56.5,64.14,55.975833333333334,9.15253299064957,63.18583333333333,2809.0,0.3870148192644927,4449.12
2020-01-16 11:00:00+00:00,54.51,7152.02,1376.0,1282.0,2504.0,1523.0,0.0,123.0,0.0,0.0,11,3,1,0,54.58,56.39,66.99,55.8975,9.156878265283352,63.11154761904762,2781.0,0.3888411945156753,4371.02
2020-01-16 12:00:00+00:00,54.5,6942.28,1206.0,1263.0,2553.0,1526.0,0.0,98.0,0.0,0.0,12,3,1,0,54.51,54.02,66.97,55.9175,9.15312265556555,63.03732142857143,2567.0,0.36976324780907716,4375.28
2020-01-16 13:00:00+00:00,56.51,6984.62,859.0,1255.0,2857.0,1562.0,0.0,67.0,0.0,0.0,13,3,1,0,54.5,56.42,68.95,55.92124999999999,9.153355912260977,62.96327380952381,2181.0,0.3122575029135443,4803.62
2020-01-16 14:00:00+00:00,62.5,6916.48,331.0,1284.0,3035.0,1621.0,0.0,201.0,0.0,0.0,14,3,1,0,56.51,61.74,76.96,55.95291666666666,9.175649001648358,62.87720238095238,1816.0,0.2625613028592579,5100.48
2020-01-16 15:00:00+00:00,69.67,7172.81,20.0,1363.0,3085.0,1566.0,0.0,668.0,57.0,57.0,15,3,1,0,62.5,64.7,77.0,56.160000000000004,9.434087131249166,62.83357142857143,2108.0,0.29388761168914274,5064.81
2020-01-16 16:00:00+00:00,68.79,7862.16,0.0,1410.0,3157.0,1563.0,0.0,1151.0,230.0,230.0,16,3,1,0,69.67,70.61,71.2,56.08416666666667,9.31950358664293,62.819226190476186,2791.0,0.3549915036071512,5071.16
2020-01-16 17:00:00+00:00,69.23,7951.78,0.0,1445.0,3234.0,1599.0,0.0,1136.0,186.0,186.0,17,3,1,0,68.79,68.78,71.0,56.102916666666665,9.346570391309923,62.80869047619048,2767.0,0.34797240366307924,5184.78
2020-01-16 18:00:00+00:00,77.0,7832.76,0.0,1417.0,3261.0,1645.0,0.0,837.0,37.0,37.0,18,3,1,0,69.23,68.85,69.22,56.4425,9.957900621245914,62.855000000000004,2291.0,0.29248949284798714,5541.76
2020-01-16 19:00:00+00:00,67.0,7401.36,0.0,1425.0,3173.0,1726.0,0.0,279.0,3.0,3.0,19,3,1,0,77.0,63.27,66.61,56.59791666666667,10.097226041437573,62.85732142857143,1707.0,0.2306332890171536,5694.36
2020-01-16 20:00:00+00:00,56.52,6725.88,0.0,1428.0,2811.0,1681.0,0.0,73.0,0.0,0.0,20,3,1,0,67.0,54.41,62.16,56.685833333333335,10.086527784804053,62.82375,1501.0,0.2231678233926267,5224.88
2020-01-16 21:00:00+00:00,57.81,6206.33,0.0,1470.0,2108.0,1568.0,0.0,81.0,0.0,0.0,21,3,1,0,56.52,48.22,61.46,57.08541666666667,9.92523440930797,62.80202380952381,1551.0,0.2499061442108299,4655.33
2020-01-16 22:00:00+00:00,35.0,5552.78,0.0,1517.0,1540.0,1479.0,0.0,30.0,0.0,0.0,22,3,1,0,57.81,35.0,61.98,57.08541666666667,9.92523440930797,62.64142857142857,1547.0,0.27859918815440193,4005.7799999999997
2020-01-16 23:00:00+00:00,38.7,5034.67,0.0,1512.0,1352.0,1466.0,0.0,2.0,0.0,0.0,23,3,1,0,35.0,53.18,56.41,56.48208333333333,10.59074944146471,62.5360119047619,1514.0,0.3007148432767192,3520.67
2020-01-17 00:00:00+00:00,35.0,4949.91,0.0,1434.0,1412.0,1468.0,0.0,2.0,0.0,0.0,0,4,1,0,38.7,47.0,56.4,55.98208333333333,11.316285678524213,62.40863095238095,1436.0,0.290106284760733,3513.91
2020-01-17 01:00:00+00:00,31.35,4827.64,0.0,1431.0,1444.0,1475.0,0.0,2.0,0.0,0.0,1,4,1,0,35.0,45.0,54.57,55.41333333333333,12.200697295349764,62.27041666666667,1433.0,0.29683240672461075,3394.6400000000003
2020-01-17 02:00:00+00:00,30.5,4784.7,0.0,1409.0,1502.0,1476.0,0.0,2.0,0.0,0.0,2,4,1,0,31.35,42.73,54.56,54.903749999999995,12.983746298152326,62.127202380952376,1411.0,0.29489832173386005,3373.7
2020-01-17 03:00:00+00:00,34.4,4946.42,0.0,1457.0,1437.0,1486.0,0.0,2.0,0.0,0.0,3,4,1,0,30.5,45.0,56.38,54.46208333333333,13.505110459174134,61.99636904761904,1459.0,0.2949607999320721,3487.42
2020-01-17 04:00:00+00:00,42.12,5486.35,0.0,1487.0,1615.0,1506.0,0.0,28.0,0.0,0.0,4,4,1,0,34.4,52.7,63.83,54.02125000000001,13.735834224677731,61.86714285714286,1515.0,0.27613987441559507,3971.3500000000004
2020-01-17 05:00:00+00:00,56.51,6422.34,1.0,1477.0,2626.0,1576.0,0.0,73.0,0.0,0.0,5,4,1,0,42.12,56.53,67.99,54.02041666666667,13.735676010703532,61.79880952380953,1551.0,0.24150076140472163,4871.34
2020-01-17 06:00:00+00:00,61.7,6932.67,144.0,1457.0,2844.0,1728.0,0.0,248.0,0.0,0.0,6,4,1,0,56.51,60.69,72.7,54.0625,13.758526921276138,61.73333333333333,1849.0,0.2667082091026978,5083.67
