timestamp,country,actual_price,forecast_price,error,absolute_error,percentage_error
2026-01-19 09:00:00+00:00,germany,135.9225,146.6609,-10.738403930664049,10.738403930664049,7.900387302075851
2026-01-19 10:00:00+00:00,germany,120.5275,112.52415,8.003352966308597,8.003352966308597,6.640271279424693
2026-01-19 11:00:00+00:00,germany,117.56,106.25915,11.300852355957034,11.300852355957034,9.612838002685466
2026-01-19 12:00:00+00:00,germany,125.0025,106.60832,18.39417785644531,18.39417785644531,14.715047984196564
2026-01-19 13:00:00+00:00,germany,144.35,134.45096,9.89904174804687,9.89904174804687,6.857666607583561
2026-01-19 14:00:00+00:00,germany,170.0425,173.76976,-3.727260131835948,3.727260131835948,2.191957970410896
2026-01-19 15:00:00+00:00,germany,194.89,253.09682,-58.206817016601576,58.206817016601576,29.86649751993513
2026-01-19 16:00:00+00:00,germany,208.2275,242.57637,-34.34887023925782,34.34887023925782,16.49583760034473
2026-01-19 17:00:00+00:00,germany,200.055,195.6129,4.442100219726569,4.442100219726569,2.2204394890038084
2026-01-19 18:00:00+00:00,germany,180.9625,181.26338,-0.3008819580078068,0.3008819580078068,0.1662675736728917
2026-01-19 19:00:00+00:00,germany,157.385,153.06691,4.318090209960928,4.318090209960928,2.743647876202261
2026-01-19 20:00:00+00:00,germany,135.17,137.07774,-1.90774353027345,1.90774353027345,1.411366079953725
2026-01-19 21:00:00+00:00,germany,126.4025,121.44429,4.958209838867191,4.958209838867191,3.922556783977525
2026-01-19 22:00:00+00:00,germany,112.47,111.99412,0.4758822631835926,0.4758822631835926,0.4231192879733196
2026-01-19 23:00:00+00:00,germany,115.06,106.44127,8.618731079101565,8.618731079101565,7.490640604120951
2026-01-20 00:00:00+00:00,germany,114.335,99.66767,14.667328796386712,14.667328796386712,12.82838045776596
2026-01-20 01:00:00+00:00,germany,110.355,100.71977,9.635227661132816,9.635227661132816,8.731120167761148
2026-01-20 02:00:00+00:00,germany,109.8675,99.82156,10.045936279296882,10.045936279296882,9.143683327004693
2026-01-20 03:00:00+00:00,germany,113.1725,101.21236,11.960143432617189,11.960143432617189,10.568065062287385
2026-01-20 04:00:00+00:00,germany,125.28,105.56813,19.71186950683594,19.71186950683594,15.734250883489734
2026-01-20 05:00:00+00:00,germany,190.105,113.408745,76.69625518798827,76.69625518798827,40.3441546450584
2026-01-20 06:00:00+00:00,germany,240.8775,158.58531,82.29218811035156,82.29218811035156,34.163501410613925
2026-01-20 07:00:00+00:00,germany,262.785,168.86826,93.91674438476564,93.91674438476564,35.73900503634745
2026-01-20 08:00:00+00:00,germany,179.535,143.86461,35.67039123535156,35.67039123535156,19.86821022939904
2026-01-20 09:00:00+00:00,germany,132.17,118.39913,13.770868225097644,13.770868225097644,10.41905744503113
2026-01-20 10:00:00+00:00,germany,107.9525,99.71093,8.241570129394532,8.241570129394532,7.634441193482812
2026-01-20 11:00:00+00:00,germany,103.6225,96.920456,6.702044067382815,6.702044067382815,6.467749829798369
2026-01-20 12:00:00+00:00,germany,105.755,98.80457,6.950426940917964,6.950426940917964,6.572197003373802
2026-01-20 13:00:00+00:00,germany,136.7225,106.60603,30.116466674804684,30.116466674804684,22.02744001521672
2026-01-20 14:00:00+00:00,germany,178.26,129.31032,48.94968200683593,48.94968200683593,27.45971166096484
