Date,Daily_PnL,Cumulative_PnL,Running_Peak,Drawdown,Rolling_Volatility,Rolling_Mean,Rolling_Sharpe,VaR95,Month
2023-08-15,77.69,5268.230000000001,5268.230000000001,0.0,28.1057063703212,25.549333333333333,14.43063154638381,0.0,2023-08
2023-08-16,0.0,5268.230000000001,5268.230000000001,0.0,28.1057063703212,25.549333333333333,14.43063154638381,0.0,2023-08
2023-08-17,0.0,5268.230000000001,5268.230000000001,0.0,28.1057063703212,25.549333333333333,14.43063154638381,0.0,2023-08
2023-08-18,0.0,5268.230000000001,5268.230000000001,0.0,28.077302126676006,23.871333333333336,13.496512844128501,0.0,2023-08
2023-08-19,58.620000000000005,5326.850000000001,5326.850000000001,0.0,28.396695865750917,25.825333333333337,14.437047855505476,0.0,2023-08
2023-08-20,75.86999999999999,5402.720000000001,5402.720000000001,0.0,29.378882479548594,28.35433333333333,15.320905683172551,0.0,2023-08
2023-08-21,0.0,5402.720000000001,5402.720000000001,0.0,29.72392008807553,27.887666666666664,14.893829029394904,0.0,2023-08
2023-08-22,0.0,5402.720000000001,5402.720000000001,0.0,29.814757591331954,26.18766666666666,13.943307076331758,0.0,2023-08
2023-08-23,0.0,5402.720000000001,5402.720000000001,0.0,29.814757591331954,26.18766666666666,13.943307076331758,0.0,2023-08
2023-08-24,0.0,5402.720000000001,5402.720000000001,0.0,29.814757591331954,26.18766666666666,13.943307076331758,0.0,2023-08
2023-08-25,0.0,5402.720000000001,5402.720000000001,0.0,30.196107620060904,25.341333333333335,13.322286448518675,0.0,2023-08
2023-08-26,33.85000000000001,5436.5700000000015,5436.5700000000015,0.0,29.846944449784253,26.469666666666665,14.078256232479887,0.0,2023-08
2023-08-27,0.0,5436.5700000000015,5436.5700000000015,0.0,29.846944449784253,26.469666666666665,14.078256232479887,0.0,2023-08
2023-08-28,0.0,5436.5700000000015,5436.5700000000015,0.0,30.23108068760082,25.518666666666665,13.399993170137332,0.0,2023-08
2023-08-29,0.0,5436.5700000000015,5436.5700000000015,0.0,29.583470650806472,23.322333333333333,12.514777874867754,0.0,2023-08
2023-08-30,0.0,5436.5700000000015,5436.5700000000015,0.0,29.583470650806472,23.322333333333333,12.514777874867754,0.0,2023-08
2023-08-31,0.0,5436.5700000000015,5436.5700000000015,0.0,29.583470650806472,23.322333333333333,12.514777874867754,0.0,2023-08
2023-09-01,0.0,5436.5700000000015,5436.5700000000015,0.0,29.836742489986985,22.259,11.842803238875776,0.0,2023-09
2023-09-02,34.0,5470.5700000000015,5470.5700000000015,0.0,29.665028452766563,21.958000000000002,11.7502817934304,0.0,2023-09
2023-09-03,34.13000000000001,5504.700000000002,5504.700000000002,0.0,29.447544676445705,23.09566666666667,12.450353542471197,0.0,2023-09
2023-09-04,0.0,5504.700000000002,5504.700000000002,0.0,29.664745235465265,21.957333333333334,11.750037222911164,0.0,2023-09
2023-09-05,0.0,5504.700000000002,5504.700000000002,0.0,29.931622688748615,21.173333333333336,11.229469583150689,0.0,2023-09
2023-09-06,0.0,5504.700000000002,5504.700000000002,0.0,29.277393831081202,19.196333333333335,10.408451867812436,0.0,2023-09
2023-09-07,0.0,5504.700000000002,5504.700000000002,0.0,29.277393831081202,19.196333333333335,10.408451867812436,0.0,2023-09
2023-09-08,0.0,5504.700000000002,5504.700000000002,0.0,29.277393831081202,19.196333333333335,10.408451867812436,0.0,2023-09
2023-09-09,100.78,5605.480000000001,5605.480000000001,0.0,31.882199090567394,20.42866666666667,10.17166440679289,0.0,2023-09
2023-09-10,82.24,5687.720000000001,5687.720000000001,0.0,32.53669458799779,20.791333333333334,10.143998606251662,0.0,2023-09
2023-09-11,0.0,5687.720000000001,5687.720000000001,0.0,31.484521044511705,18.523666666666667,9.339640002737136,0.0,2023-09
2023-09-12,0.0,5687.720000000001,5687.720000000001,0.0,30.72424875581496,16.572666666666667,8.562713101885912,0.0,2023-09
2023-09-13,0.0,5687.720000000001,5687.720000000001,0.0,30.72424875581496,16.572666666666667,8.562713101885912,0.0,2023-09
2023-09-14,0.0,5687.720000000001,5687.720000000001,0.0,28.595597701937205,13.983,7.762497074179341,0.0,2023-09
2023-09-15,0.0,5687.720000000001,5687.720000000001,0.0,28.595597701937205,13.983,7.762497074179341,0.0,2023-09
2023-09-16,53.68,5741.4000000000015,5741.4000000000015,0.0,29.359727364530176,15.772333333333334,8.527941232648198,0.0,2023-09
2023-09-17,68.95,5810.350000000001,5810.350000000001,0.0,30.748390362506118,18.070666666666668,9.329364456770437,0.0,2023-09
2023-09-18,85.57000000000001,5895.920000000001,5895.920000000001,0.0,32.32706950998574,18.969,9.314903710170485,0.0,2023-09
2023-09-19,103.26,5999.180000000001,5999.180000000001,0.0,34.31516457777817,19.882,9.19759439545001,0.0,2023-09
2023-09-20,0.0,5999.180000000001,5999.180000000001,0.0,34.31516457777817,19.882,9.19759439545001,0.0,2023-09
2023-09-21,0.0,5999.180000000001,5999.180000000001,0.0,34.31516457777817,19.882,9.19759439545001,0.0,2023-09
2023-09-22,0.0,5999.180000000001,5999.180000000001,0.0,34.31516457777817,19.882,9.19759439545001,0.0,2023-09
2023-09-23,48.92999999999999,6048.1100000000015,6048.1100000000015,0.0,34.499911359206486,21.512999999999998,9.898816381696642,0.0,2023-09
2023-09-24,96.97,6145.080000000002,6145.080000000002,0.0,36.87564514767806,24.745333333333335,10.652559082918623,0.0,2023-09
2023-09-25,0.0,6145.080000000002,6145.080000000002,0.0,37.104616977331595,23.617,10.10408630574244,0.0,2023-09
2023-09-26,0.0,6145.080000000002,6145.080000000002,0.0,37.104616977331595,23.617,10.10408630574244,0.0,2023-09
2023-09-27,0.0,6145.080000000002,6145.080000000002,0.0,37.104616977331595,23.617,10.10408630574244,0.0,2023-09
2023-09-28,0.0,6145.080000000002,6145.080000000002,0.0,37.104616977331595,23.617,10.10408630574244,0.0,2023-09
2023-09-29,0.0,6145.080000000002,6145.080000000002,0.0,37.104616977331595,23.617,10.10408630574244,0.0,2023-09
2023-09-30,37.17,6182.250000000002,6182.250000000002,0.0,36.90887797134247,24.856,10.690565230221683,0.0,2023-09
2023-10-01,90.52,6272.770000000002,6272.770000000002,0.0,38.47368292951587,27.873333333333335,11.500730254315949,0.0,2023-10
2023-10-02,0.0,6272.770000000002,6272.770000000002,0.0,38.78648778225169,26.740000000000002,10.944129376453693,0.0,2023-10
2023-10-03,29.36,6302.130000000002,6302.130000000002,0.0,38.76491982850404,26.581000000000003,10.885106830175303,0.0,2023-10
2023-10-04,0.0,6302.130000000002,6302.130000000002,0.0,38.76491982850404,26.581000000000003,10.885106830175303,0.0,2023-10
2023-10-05,0.0,6302.130000000002,6302.130000000002,0.0,38.76491982850404,26.581000000000003,10.885106830175303,0.0,2023-10
2023-10-06,146.17000000000002,6448.300000000002,6448.300000000002,0.0,44.12429218604578,31.453333333333333,11.315902481083066,0.0,2023-10
2023-10-07,0.0,6448.300000000002,6448.300000000002,0.0,44.12429218604578,31.453333333333333,11.315902481083066,0.0,2023-10
2023-10-08,0.0,6448.300000000002,6448.300000000002,0.0,44.12429218604578,31.453333333333333,11.315902481083066,0.0,2023-10
2023-10-09,0.0,6448.300000000002,6448.300000000002,0.0,42.46954832785975,28.094,10.50113414334884,0.0,2023-10
2023-10-10,0.0,6448.300000000002,6448.300000000002,0.0,41.49709162499626,25.352666666666668,9.698537672733531,0.0,2023-10
2023-10-11,202.28,6650.580000000002,6650.580000000002,0.0,52.270802407920016,32.095333333333336,9.747269948110302,0.0,2023-10
2023-10-12,0.0,6650.580000000002,6650.580000000002,0.0,52.270802407920016,32.095333333333336,9.747269948110302,0.0,2023-10
2023-10-13,-51.42,6599.160000000002,6650.580000000002,-51.42000000000007,54.168139683596394,30.381333333333334,8.903549536839503,0.0,2023-10
2023-10-14,0.0,6599.160000000002,6650.580000000002,-51.42000000000007,54.168139683596394,30.381333333333334,8.903549536839503,0.0,2023-10
2023-10-15,0.0,6599.160000000002,6650.580000000002,-51.42000000000007,54.168139683596394,30.381333333333334,8.903549536839503,0.0,2023-10
2023-10-16,0.0,6599.160000000002,6650.580000000002,-51.42000000000007,54.25850623920959,28.592,8.365212394803383,0.0,2023-10
2023-10-17,0.0,6599.160000000002,6650.580000000002,-51.42000000000007,53.94947946336292,26.29366666666667,7.736849780351034,0.0,2023-10
2023-10-18,85.66,6684.8200000000015,6684.8200000000015,0.0,53.95289173377812,26.296666666666667,7.7372431475887256,0.0,2023-10
2023-10-19,0.0,6684.8200000000015,6684.8200000000015,0.0,52.136842604645814,22.854666666666667,6.958737193481989,0.0,2023-10
2023-10-20,72.85,6757.670000000002,6757.670000000002,0.0,52.72882932906623,25.283,7.6116839211644205,0.0,2023-10
2023-10-21,47.07999999999999,6804.750000000002,6804.750000000002,0.0,52.650948426689204,26.85233333333333,8.096104428667457,0.0,2023-10
2023-10-22,0.0,6804.750000000002,6804.750000000002,0.0,52.650948426689204,26.85233333333333,8.096104428667457,0.0,2023-10
2023-10-23,0.0,6804.750000000002,6804.750000000002,0.0,52.70129500033794,25.221333333333334,7.59708569586791,0.0,2023-10
2023-10-24,0.0,6804.750000000002,6804.750000000002,0.0,51.098341112826354,21.988999999999997,6.831230640213013,0.0,2023-10
2023-10-25,39.44,6844.190000000001,6844.190000000001,0.0,51.02039629222899,23.30366666666667,7.250712787427302,0.0,2023-10
2023-10-26,46.17,6890.3600000000015,6890.3600000000015,0.0,50.98955166355728,24.842666666666666,7.734233672501579,0.0,2023-10
2023-10-27,0.0,6890.3600000000015,6890.3600000000015,0.0,50.98955166355728,24.842666666666666,7.734233672501579,0.0,2023-10
2023-10-28,27.42,6917.780000000002,6917.780000000002,0.0,50.77418556254972,25.756666666666668,8.052800908213909,0.0,2023-10
2023-10-29,25.98,6943.760000000001,6943.760000000001,0.0,50.54075343879355,26.622666666666667,8.361999033829635,0.0,2023-10
2023-10-30,0.0,6943.760000000001,6943.760000000001,0.0,50.72853087477151,25.383666666666667,7.943325170848924,0.0,2023-10
2023-10-31,0.0,6943.760000000001,6943.760000000001,0.0,49.395166277776596,22.366333333333333,7.188042093948547,0.0,2023-10
2023-11-01,30.059999999999995,6973.8200000000015,6973.8200000000015,0.0,49.230426047827144,23.368333333333332,7.535193600883718,0.0,2023-11
2023-11-02,0.0,6973.8200000000015,6973.8200000000015,0.0,49.39874907555745,22.389666666666667,7.19501902937173,0.0,2023-11
2023-11-03,46.41,7020.230000000001,7020.230000000001,0.0,49.400104309071345,23.936666666666667,7.691943339182793,0.0,2023-11
2023-11-04,23.5,7043.730000000001,7043.730000000001,0.0,49.193340311819505,24.719999999999995,7.977052014961774,0.0,2023-11
2023-11-05,0.0,7043.730000000001,7043.730000000001,0.0,43.67921629044104,19.847666666666665,7.213314875761395,0.0,2023-11
2023-11-06,0.0,7043.730000000001,7043.730000000001,0.0,43.67921629044104,19.847666666666665,7.213314875761395,0.0,2023-11
2023-11-07,0.0,7043.730000000001,7043.730000000001,0.0,43.67921629044104,19.847666666666665,7.213314875761395,0.0,2023-11
2023-11-08,0.0,7043.730000000001,7043.730000000001,0.0,43.67921629044104,19.847666666666665,7.213314875761395,0.0,2023-11
2023-11-09,0.0,7043.730000000001,7043.730000000001,0.0,43.67921629044104,19.847666666666665,7.213314875761395,0.0,2023-11
2023-11-10,42.56,7086.290000000002,7086.290000000002,0.0,27.362375814791534,14.523666666666667,8.426024929609977,0.0,2023-11
2023-11-11,0.0,7086.290000000002,7086.290000000002,0.0,27.362375814791534,14.523666666666667,8.426024929609977,0.0,2023-11
2023-11-12,0.0,7086.290000000002,7086.290000000002,0.0,24.55572447949046,16.237666666666666,10.497143647586956,0.0,2023-11
2023-11-13,15.549999999999995,7101.840000000002,7101.840000000002,0.0,24.364527295739414,16.755999999999997,10.917234329257989,0.0,2023-11
2023-11-14,0.0,7101.840000000002,7101.840000000002,0.0,24.364527295739414,16.755999999999997,10.917234329257989,0.0,2023-11
2023-11-15,0.0,7101.840000000002,7101.840000000002,0.0,24.364527295739414,16.755999999999997,10.917234329257989,0.0,2023-11
2023-11-16,52.84,7154.680000000002,7154.680000000002,0.0,25.012754116765116,18.517333333333333,11.75214661657327,0.0,2023-11
2023-11-17,0.0,7154.680000000002,7154.680000000002,0.0,21.761769926750695,15.662,11.424922836709946,0.0,2023-11
2023-11-18,3.789999999999992,7158.470000000002,7158.470000000002,0.0,21.678554170413292,15.788333333333332,11.561288623168842,0.0,2023-11
2023-11-19,0.0,7158.470000000002,7158.470000000002,0.0,18.978359000314835,13.359999999999998,11.175013871927456,0.0,2023-11
2023-11-20,0.0,7158.470000000002,7158.470000000002,0.0,18.016019869938717,11.790666666666665,10.389144333830604,0.0,2023-11
2023-11-21,0.0,7158.470000000002,7158.470000000002,0.0,18.016019869938717,11.790666666666665,10.389144333830604,0.0,2023-11
2023-11-22,87.89999999999998,7246.370000000002,7246.370000000002,0.0,22.59752502977412,14.720666666666665,10.341103217744937,0.0,2023-11
2023-11-23,42.35,7288.720000000002,7288.720000000002,0.0,22.966012321559578,16.13233333333333,11.150949882700194,0.0,2023-11
2023-11-24,0.0,7288.720000000002,7288.720000000002,0.0,22.71324111512988,14.817666666666666,10.356213138811803,0.0,2023-11
2023-11-25,0.0,7288.720000000002,7288.720000000002,0.0,22.070722647002817,13.278666666666664,9.550765592342914,0.0,2023-11
2023-11-26,0.0,7288.720000000002,7288.720000000002,0.0,22.070722647002817,13.278666666666664,9.550765592342914,0.0,2023-11
2023-11-27,0.0,7288.720000000002,7288.720000000002,0.0,22.032633278739194,12.364666666666666,8.90873985792097,0.0,2023-11
2023-11-28,38.68000000000001,7327.400000000002,7327.400000000002,0.0,22.421829018876398,12.788,9.053820115408978,0.0,2023-11
2023-11-29,0.0,7327.400000000002,7327.400000000002,0.0,22.421829018876398,12.788,9.053820115408978,0.0,2023-11
2023-11-30,0.0,7327.400000000002,7327.400000000002,0.0,22.421829018876398,12.788,9.053820115408978,0.0,2023-11
2023-12-01,0.0,7327.400000000002,7327.400000000002,0.0,22.29466065660357,11.786,8.392007063710404,0.0,2023-12
2023-12-02,0.0,7327.400000000002,7327.400000000002,0.0,22.29466065660357,11.786,8.392007063710404,0.0,2023-12
2023-12-03,20.379999999999995,7347.7800000000025,7347.7800000000025,0.0,21.388810333238922,10.918333333333331,8.10345062149115,0.0,2023-12
2023-12-04,0.0,7347.7800000000025,7347.7800000000025,0.0,21.342412323659833,10.134999999999998,7.538423247848131,0.0,2023-12
2023-12-05,28.58999999999999,7376.370000000003,7376.370000000003,0.0,21.511889960093608,11.087999999999997,8.1822909818259,0.0,2023-12
2023-12-06,0.0,7376.370000000003,7376.370000000003,0.0,21.511889960093608,11.088,8.1822909818259,0.0,2023-12
2023-12-07,0.0,7376.370000000003,7376.370000000003,0.0,21.511889960093608,11.088,8.1822909818259,0.0,2023-12
2023-12-08,0.0,7376.370000000003,7376.370000000003,0.0,21.511889960093608,11.088,8.1822909818259,0.0,2023-12
2023-12-09,-66.28,7310.090000000003,7376.370000000003,-66.27999999999975,25.688122806724067,8.878666666666668,5.4867560741394295,0.0,2023-12
2023-12-10,54.87,7364.960000000003,7376.370000000003,-11.409999999999854,26.334865620340327,9.288999999999998,5.5993565980827,0.0,2023-12
2023-12-11,61.870000000000005,7426.830000000003,7426.830000000003,0.0,27.955080191366843,11.351333333333333,6.445942170812873,0.0,2023-12
2023-12-12,0.0,7426.830000000003,7426.830000000003,0.0,27.955080191366843,11.351333333333333,6.445942170812873,0.0,2023-12
2023-12-13,29.450000000000003,7456.2800000000025,7456.2800000000025,0.0,28.14163766689345,11.814666666666664,6.664573723773998,0.0,2023-12
2023-12-14,0.0,7456.2800000000025,7456.2800000000025,0.0,28.14163766689345,11.814666666666664,6.664573723773998,0.0,2023-12
2023-12-15,44.95,7501.230000000002,7501.230000000002,0.0,28.682335805184742,13.312999999999997,7.368204760611411,0.0,2023-12
2023-12-16,20.08,7521.310000000002,7521.310000000002,0.0,27.73349143619286,12.221,6.995237548127263,0.0,2023-12
2023-12-17,0.0,7521.310000000002,7521.310000000002,0.0,27.73349143619286,12.221,6.995237548127263,0.0,2023-12
2023-12-18,0.0,7521.310000000002,7521.310000000002,0.0,27.78181130776453,12.094666666666665,6.910884211774753,0.0,2023-12
2023-12-19,32.4,7553.710000000002,7553.710000000002,0.0,27.92482256706929,13.174666666666665,7.489442381763471,0.0,2023-12
2023-12-20,22.45000000000001,7576.160000000002,7576.160000000002,0.0,27.86032627850634,13.922999999999998,7.933172455134765,0.0,2023-12
2023-12-21,4.919999999999998,7581.080000000002,7581.080000000002,0.0,27.78993419232576,14.086999999999998,8.046949329428621,0.0,2023-12
2023-12-22,31.67,7612.750000000002,7612.750000000002,0.0,24.319384907905345,12.212666666666667,7.971832914513757,0.0,2023-12
2023-12-23,0.0,7612.750000000002,7612.750000000002,0.0,23.731724925319654,10.801,7.224951410165664,0.0,2023-12
2023-12-24,0.0,7612.750000000002,7612.750000000002,0.0,23.731724925319654,10.801,7.224951410165664,0.0,2023-12
2023-12-25,4.639999999999999,7617.390000000002,7617.390000000002,0.0,23.67395406906864,10.955666666666668,7.346293575383365,0.0,2023-12
2023-12-26,0.0,7617.390000000002,7617.390000000002,0.0,23.67395406906864,10.955666666666668,7.346293575383365,0.0,2023-12
2023-12-27,15.600000000000003,7632.9900000000025,7632.9900000000025,0.0,23.59621399838277,11.475666666666667,7.720330082805949,0.0,2023-12
2023-12-28,0.0,7632.9900000000025,7632.9900000000025,0.0,23.110232020102963,10.186333333333334,6.9970318120988395,0.0,2023-12
2023-12-29,0.0,7632.9900000000025,7632.9900000000025,0.0,23.110232020102963,10.186333333333334,6.9970318120988395,0.0,2023-12
2023-12-30,0.0,7632.9900000000025,7632.9900000000025,0.0,23.110232020102963,10.186333333333334,6.9970318120988395,0.0,2023-12
2023-12-31,0.0,7632.9900000000025,7632.9900000000025,0.0,23.110232020102963,10.186333333333334,6.9970318120988395,0.0,2023-12
