Country,ISO3,Date,Metric,Unit,Value
Italy,ITA,2019-06-01,Wind,TWh,1.0
Italy,ITA,2019-06-01,Total Generation,TWh,24.17
Italy,ITA,2019-06-01,Net Imports,TWh,3.28
Italy,ITA,2019-06-01,Bioenergy,mtCO2,0.32
Italy,ITA,2019-06-01,Coal,mtCO2,1.14
Italy,ITA,2019-06-01,Gas,mtCO2,5.57
Italy,ITA,2019-06-01,Hydro,mtCO2,0.14
Italy,ITA,2019-06-01,Solar,mtCO2,0.14
Italy,ITA,2019-06-01,Wind,mtCO2,0.01
Italy,ITA,2019-07-01,Demand,TWh,30.88
Italy,ITA,2019-07-01,Bioenergy,%,5.52
Italy,ITA,2019-07-01,Coal,%,4.79
Italy,ITA,2019-07-01,Gas,%,50.75
Italy,ITA,2019-07-01,Hydro,%,19.71
Italy,ITA,2019-07-01,Solar,%,10.46
Italy,ITA,2019-07-01,Wind,%,4.53
Italy,ITA,2019-07-01,Bioenergy,TWh,1.51
Italy,ITA,2019-07-01,Coal,TWh,1.31
Italy,ITA,2019-07-01,Gas,TWh,13.88
Italy,ITA,2019-07-01,Hydro,TWh,5.39
Italy,ITA,2019-07-01,Solar,TWh,2.86
Italy,ITA,2019-07-01,Wind,TWh,1.24
Italy,ITA,2019-07-01,Total Generation,TWh,27.35
Italy,ITA,2019-07-01,Net Imports,TWh,3.53
Italy,ITA,2019-07-01,Bioenergy,mtCO2,0.35
Italy,ITA,2019-07-01,Coal,mtCO2,1.28
Italy,ITA,2019-07-01,Gas,mtCO2,7.15
Italy,ITA,2019-07-01,Hydro,mtCO2,0.13
Italy,ITA,2019-07-01,Solar,mtCO2,0.14
Italy,ITA,2019-07-01,Wind,mtCO2,0.02
Italy,ITA,2019-08-01,Demand,TWh,26.21
Italy,ITA,2019-08-01,Bioenergy,%,6.38
Italy,ITA,2019-08-01,Coal,%,3.92
Italy,ITA,2019-08-01,Gas,%,52.21
Italy,ITA,2019-08-01,Hydro,%,18.6
Italy,ITA,2019-08-01,Solar,%,11.18
Italy,ITA,2019-08-01,Wind,%,2.96
Italy,ITA,2019-08-01,Bioenergy,TWh,1.53
Italy,ITA,2019-08-01,Coal,TWh,0.94
Italy,ITA,2019-08-01,Gas,TWh,12.52
Italy,ITA,2019-08-01,Hydro,TWh,4.46
Italy,ITA,2019-08-01,Solar,TWh,2.68
Italy,ITA,2019-08-01,Wind,TWh,0.71
Italy,ITA,2019-08-01,Total Generation,TWh,23.98
Italy,ITA,2019-08-01,Net Imports,TWh,2.23
Italy,ITA,2019-08-01,Bioenergy,mtCO2,0.35
Italy,ITA,2019-08-01,Coal,mtCO2,0.92
Italy,ITA,2019-08-01,Gas,mtCO2,6.45
Italy,ITA,2019-08-01,Hydro,mtCO2,0.11
Italy,ITA,2019-08-01,Solar,mtCO2,0.13
Italy,ITA,2019-08-01,Wind,mtCO2,0.01
Italy,ITA,2019-09-01,Demand,TWh,26.05
Italy,ITA,2019-09-01,Bioenergy,%,6.31
Italy,ITA,2019-09-01,Coal,%,6.53
Italy,ITA,2019-09-01,Gas,%,52.64
Italy,ITA,2019-09-01,Hydro,%,15.24
Italy,ITA,2019-09-01,Solar,%,9.27
Italy,ITA,2019-09-01,Wind,%,5.11
Italy,ITA,2019-09-01,Bioenergy,TWh,1.47
Italy,ITA,2019-09-01,Coal,TWh,1.52
Italy,ITA,2019-09-01,Gas,TWh,12.26
Italy,ITA,2019-09-01,Hydro,TWh,3.55
Italy,ITA,2019-09-01,Solar,TWh,2.16
Italy,ITA,2019-09-01,Wind,TWh,1.19
Italy,ITA,2019-09-01,Total Generation,TWh,23.29
Italy,ITA,2019-09-01,Net Imports,TWh,2.76
Italy,ITA,2019-09-01,Bioenergy,mtCO2,0.34
Italy,ITA,2019-09-01,Coal,mtCO2,1.49
Italy,ITA,2019-09-01,Gas,mtCO2,6.31
Italy,ITA,2019-09-01,Hydro,mtCO2,0.09
Italy,ITA,2019-09-01,Solar,mtCO2,0.1
Italy,ITA,2019-09-01,Wind,mtCO2,0.01
Italy,ITA,2019-10-01,Demand,TWh,25.5
Italy,ITA,2019-10-01,Bioenergy,%,7.15
Italy,ITA,2019-10-01,Coal,%,7.15
Italy,ITA,2019-10-01,Gas,%,55.77
Italy,ITA,2019-10-01,Hydro,%,12.74
Italy,ITA,2019-10-01,Solar,%,7.65
Italy,ITA,2019-10-01,Wind,%,4.67
Italy,ITA,2019-10-01,Bioenergy,TWh,1.56
Italy,ITA,2019-10-01,Coal,TWh,1.56
Italy,ITA,2019-10-01,Gas,TWh,12.17
Italy,ITA,2019-10-01,Hydro,TWh,2.78
Italy,ITA,2019-10-01,Solar,TWh,1.67
Italy,ITA,2019-10-01,Wind,TWh,1.02
Italy,ITA,2019-10-01,Total Generation,TWh,21.82
Italy,ITA,2019-10-01,Net Imports,TWh,3.68
Italy,ITA,2019-10-01,Bioenergy,mtCO2,0.36
Italy,ITA,2019-10-01,Coal,mtCO2,1.53
Italy,ITA,2019-10-01,Gas,mtCO2,6.27
Italy,ITA,2019-10-01,Hydro,mtCO2,0.07
Italy,ITA,2019-10-01,Solar,mtCO2,0.08
Italy,ITA,2019-10-01,Wind,mtCO2,0.01
Italy,ITA,2019-11-01,Demand,TWh,25.1
Italy,ITA,2019-11-01,Bioenergy,%,6.74
Italy,ITA,2019-11-01,Coal,%,7.33
Italy,ITA,2019-11-01,Gas,%,46.29
Italy,ITA,2019-11-01,Hydro,%,20.64
Italy,ITA,2019-11-01,Solar,%,3.96
Italy,ITA,2019-11-01,Wind,%,9.89
Italy,ITA,2019-11-01,Bioenergy,TWh,1.48
Italy,ITA,2019-11-01,Coal,TWh,1.61
Italy,ITA,2019-11-01,Gas,TWh,10.16
Italy,ITA,2019-11-01,Hydro,TWh,4.53
Italy,ITA,2019-11-01,Solar,TWh,0.87
Italy,ITA,2019-11-01,Wind,TWh,2.17
Italy,ITA,2019-11-01,Total Generation,TWh,21.95
Italy,ITA,2019-11-01,Net Imports,TWh,3.15
Italy,ITA,2019-11-01,Bioenergy,mtCO2,0.34
Italy,ITA,2019-11-01,Coal,mtCO2,1.58
Italy,ITA,2019-11-01,Gas,mtCO2,5.23
Italy,ITA,2019-11-01,Hydro,mtCO2,0.11
Italy,ITA,2019-11-01,Solar,mtCO2,0.04
Italy,ITA,2019-11-01,Wind,mtCO2,0.03
Italy,ITA,2019-12-01,Demand,TWh,25.01
Italy,ITA,2019-12-01,Bioenergy,%,7.17
Italy,ITA,2019-12-01,Coal,%,6.02
Italy,ITA,2019-12-01,Gas,%,46.09
Italy,ITA,2019-12-01,Hydro,%,19.99
Italy,ITA,2019-12-01,Solar,%,4.07
Italy,ITA,2019-12-01,Wind,%,11.2
Italy,ITA,2019-12-01,Bioenergy,TWh,1.55
Italy,ITA,2019-12-01,Coal,TWh,1.3
Italy,ITA,2019-12-01,Gas,TWh,9.96
Italy,ITA,2019-12-01,Hydro,TWh,4.32
Italy,ITA,2019-12-01,Solar,TWh,0.88
Italy,ITA,2019-12-01,Wind,TWh,2.42
Italy,ITA,2019-12-01,Total Generation,TWh,21.61
Italy,ITA,2019-12-01,Net Imports,TWh,3.4
Italy,ITA,2019-12-01,Bioenergy,mtCO2,0.36
Italy,ITA,2019-12-01,Coal,mtCO2,1.28
Italy,ITA,2019-12-01,Gas,mtCO2,5.13
Italy,ITA,2019-12-01,Hydro,mtCO2,0.1
Italy,ITA,2019-12-01,Solar,mtCO2,0.04
Italy,ITA,2019-12-01,Wind,mtCO2,0.03
Italy,ITA,2020-01-01,Demand,TWh,26.72
Italy,ITA,2020-01-01,Bioenergy,%,6.62
Italy,ITA,2020-01-01,Coal,%,4.53
Italy,ITA,2020-01-01,Gas,%,57.14
Italy,ITA,2020-01-01,Hydro,%,14.23
Italy,ITA,2020-01-01,Solar,%,5.21
Italy,ITA,2020-01-01,Wind,%,7.18
Italy,ITA,2020-01-01,Bioenergy,TWh,1.55
Italy,ITA,2020-01-01,Coal,TWh,1.06
Italy,ITA,2020-01-01,Gas,TWh,13.37
Italy,ITA,2020-01-01,Hydro,TWh,3.33
Italy,ITA,2020-01-01,Solar,TWh,1.22
Italy,ITA,2020-01-01,Wind,TWh,1.68
Italy,ITA,2020-01-01,Total Generation,TWh,23.4
Italy,ITA,2020-01-01,Net Imports,TWh,3.32
Italy,ITA,2020-01-01,Bioenergy,mtCO2,0.36
Italy,ITA,2020-01-01,Coal,mtCO2,1.04
Italy,ITA,2020-01-01,Gas,mtCO2,6.89
Italy,ITA,2020-01-01,Hydro,mtCO2,0.08
Italy,ITA,2020-01-01,Solar,mtCO2,0.06
Italy,ITA,2020-01-01,Wind,mtCO2,0.02
Italy,ITA,2020-02-01,Demand,TWh,24.99
Italy,ITA,2020-02-01,Bioenergy,%,6.93
Italy,ITA,2020-02-01,Coal,%,4.2
Italy,ITA,2020-02-01,Gas,%,51.55
Italy,ITA,2020-02-01,Hydro,%,12.33
Italy,ITA,2020-02-01,Solar,%,7.93
Italy,ITA,2020-02-01,Wind,%,11.37
Italy,ITA,2020-02-01,Bioenergy,TWh,1.45
Italy,ITA,2020-02-01,Coal,TWh,0.88
Italy,ITA,2020-02-01,Gas,TWh,10.79
Italy,ITA,2020-02-01,Hydro,TWh,2.58
Italy,ITA,2020-02-01,Solar,TWh,1.66
Italy,ITA,2020-02-01,Wind,TWh,2.38
Italy,ITA,2020-02-01,Total Generation,TWh,20.93
Italy,ITA,2020-02-01,Net Imports,TWh,4.06
Italy,ITA,2020-02-01,Bioenergy,mtCO2,0.33
Italy,ITA,2020-02-01,Coal,mtCO2,0.86
Italy,ITA,2020-02-01,Gas,mtCO2,5.56
Italy,ITA,2020-02-01,Hydro,mtCO2,0.06
Italy,ITA,2020-02-01,Solar,mtCO2,0.08
Italy,ITA,2020-02-01,Wind,mtCO2,0.03
Italy,ITA,2020-03-01,Demand,TWh,22.98
Italy,ITA,2020-03-01,Bioenergy,%,8.14
Italy,ITA,2020-03-01,Coal,%,4.62
Italy,ITA,2020-03-01,Gas,%,47.19
Italy,ITA,2020-03-01,Hydro,%,14.17
Italy,ITA,2020-03-01,Solar,%,10.24
Italy,ITA,2020-03-01,Wind,%,9.19
Italy,ITA,2020-03-01,Bioenergy,TWh,1.55
Italy,ITA,2020-03-01,Coal,TWh,0.88
Italy,ITA,2020-03-01,Gas,TWh,8.99
Italy,ITA,2020-03-01,Hydro,TWh,2.7
Italy,ITA,2020-03-01,Solar,TWh,1.95
Italy,ITA,2020-03-01,Wind,TWh,1.75
Italy,ITA,2020-03-01,Total Generation,TWh,19.05
Italy,ITA,2020-03-01,Net Imports,TWh,3.93
Italy,ITA,2020-03-01,Bioenergy,mtCO2,0.36
Italy,ITA,2020-03-01,Coal,mtCO2,0.86
Italy,ITA,2020-03-01,Gas,mtCO2,4.63
Italy,ITA,2020-03-01,Hydro,mtCO2,0.06
Italy,ITA,2020-03-01,Solar,mtCO2,0.09
Italy,ITA,2020-03-01,Wind,mtCO2,0.02
Italy,ITA,2020-04-01,Demand,TWh,19.17
Italy,ITA,2020-04-01,Bioenergy,%,8.29
Italy,ITA,2020-04-01,Coal,%,4.69
Italy,ITA,2020-04-01,Gas,%,40.84
Italy,ITA,2020-04-01,Hydro,%,18.92
Italy,ITA,2020-04-01,Solar,%,14.18
Italy,ITA,2020-04-01,Wind,%,6.92
Italy,ITA,2020-04-01,Bioenergy,TWh,1.52
Italy,ITA,2020-04-01,Coal,TWh,0.86
Italy,ITA,2020-04-01,Gas,TWh,7.49
Italy,ITA,2020-04-01,Hydro,TWh,3.47
Italy,ITA,2020-04-01,Solar,TWh,2.6
Italy,ITA,2020-04-01,Wind,TWh,1.27
Italy,ITA,2020-04-01,Total Generation,TWh,18.34
Italy,ITA,2020-04-01,Net Imports,TWh,0.83
Italy,ITA,2020-04-01,Bioenergy,mtCO2,0.35
Italy,ITA,2020-04-01,Coal,mtCO2,0.84
Italy,ITA,2020-04-01,Gas,mtCO2,3.86
Italy,ITA,2020-04-01,Hydro,mtCO2,0.08
Italy,ITA,2020-04-01,Solar,mtCO2,0.12
Italy,ITA,2020-04-01,Wind,mtCO2,0.02
Italy,ITA,2020-05-01,Demand,TWh,21.9
Italy,ITA,2020-05-01,Bioenergy,%,7.47
Italy,ITA,2020-05-01,Coal,%,5.04
Italy,ITA,2020-05-01,Gas,%,36.08
Italy,ITA,2020-05-01,Hydro,%,24.59
Italy,ITA,2020-05-01,Solar,%,13.43
Italy,ITA,2020-05-01,Wind,%,8.54
Italy,ITA,2020-05-01,Bioenergy,TWh,1.54
Italy,ITA,2020-05-01,Coal,TWh,1.04
Italy,ITA,2020-05-01,Gas,TWh,7.44
Italy,ITA,2020-05-01,Hydro,TWh,5.07
Italy,ITA,2020-05-01,Solar,TWh,2.77
Italy,ITA,2020-05-01,Wind,TWh,1.76
Italy,ITA,2020-05-01,Total Generation,TWh,20.62
Italy,ITA,2020-05-01,Net Imports,TWh,1.28
Italy,ITA,2020-05-01,Bioenergy,mtCO2,0.35
Italy,ITA,2020-05-01,Coal,mtCO2,1.02
Italy,ITA,2020-05-01,Gas,mtCO2,3.83
Italy,ITA,2020-05-01,Hydro,mtCO2,0.12
Italy,ITA,2020-05-01,Solar,mtCO2,0.13
Italy,ITA,2020-05-01,Wind,mtCO2,0.02
Italy,ITA,2020-06-01,Demand,TWh,23.06
Italy,ITA,2020-06-01,Bioenergy,%,6.39
Italy,ITA,2020-06-01,Coal,%,4.26
Italy,ITA,2020-06-01,Gas,%,42.04
Italy,ITA,2020-06-01,Hydro,%,23.77
Italy,ITA,2020-06-01,Solar,%,12.33
Italy,ITA,2020-06-01,Wind,%,7.01
Italy,ITA,2020-06-01,Bioenergy,TWh,1.44
Italy,ITA,2020-06-01,Coal,TWh,0.96
Italy,ITA,2020-06-01,Gas,TWh,9.48
Italy,ITA,2020-06-01,Hydro,TWh,5.36
Italy,ITA,2020-06-01,Solar,TWh,2.78
Italy,ITA,2020-06-01,Wind,TWh,1.58
Italy,ITA,2020-06-01,Total Generation,TWh,22.55
Italy,ITA,2020-06-01,Net Imports,TWh,0.51
Italy,ITA,2020-06-01,Bioenergy,mtCO2,0.33
Italy,ITA,2020-06-01,Coal,mtCO2,0.94
Italy,ITA,2020-06-01,Gas,mtCO2,4.88
Italy,ITA,2020-06-01,Hydro,mtCO2,0.13
Italy,ITA,2020-06-01,Solar,mtCO2,0.13
Italy,ITA,2020-06-01,Wind,mtCO2,0.02
Italy,ITA,2020-07-01,Demand,TWh,27.98
Italy,ITA,2020-07-01,Bioenergy,%,6.03
Italy,ITA,2020-07-01,Coal,%,3.78
Italy,ITA,2020-07-01,Gas,%,50.82
Italy,ITA,2020-07-01,Hydro,%,19.12
Italy,ITA,2020-07-01,Solar,%,12.33
Italy,ITA,2020-07-01,Wind,%,3.94
Italy,ITA,2020-07-01,Bioenergy,TWh,1.5
Italy,ITA,2020-07-01,Coal,TWh,0.94
Italy,ITA,2020-07-01,Gas,TWh,12.65
Italy,ITA,2020-07-01,Hydro,TWh,4.76
Italy,ITA,2020-07-01,Solar,TWh,3.07
Italy,ITA,2020-07-01,Wind,TWh,0.98
Italy,ITA,2020-07-01,Total Generation,TWh,24.89
Italy,ITA,2020-07-01,Net Imports,TWh,3.09
Italy,ITA,2020-07-01,Bioenergy,mtCO2,0.35
Italy,ITA,2020-07-01,Coal,mtCO2,0.92
Italy,ITA,2020-07-01,Gas,mtCO2,6.52
Italy,ITA,2020-07-01,Hydro,mtCO2,0.11
Italy,ITA,2020-07-01,Solar,mtCO2,0.15
Italy,ITA,2020-07-01,Wind,mtCO2,0.01
Italy,ITA,2020-08-01,Demand,TWh,25.36
Italy,ITA,2020-08-01,Bioenergy,%,6.3
Italy,ITA,2020-08-01,Coal,%,3.57
Italy,ITA,2020-08-01,Gas,%,50.88
Italy,ITA,2020-08-01,Hydro,%,17.84
Italy,ITA,2020-08-01,Solar,%,11.42
Italy,ITA,2020-08-01,Wind,%,5.08
Italy,ITA,2020-08-01,Bioenergy,TWh,1.5
Italy,ITA,2020-08-01,Coal,TWh,0.85
Italy,ITA,2020-08-01,Gas,TWh,12.12
Italy,ITA,2020-08-01,Hydro,TWh,4.25
Italy,ITA,2020-08-01,Solar,TWh,2.72
Italy,ITA,2020-08-01,Wind,TWh,1.21
Italy,ITA,2020-08-01,Total Generation,TWh,23.82
Italy,ITA,2020-08-01,Net Imports,TWh,1.54
Italy,ITA,2020-08-01,Bioenergy,mtCO2,0.35
Italy,ITA,2020-08-01,Coal,mtCO2,0.83
Italy,ITA,2020-08-01,Gas,mtCO2,6.24
Italy,ITA,2020-08-01,Hydro,mtCO2,0.1
Italy,ITA,2020-08-01,Solar,mtCO2,0.13
Italy,ITA,2020-08-01,Wind,mtCO2,0.02
Italy,ITA,2020-09-01,Demand,TWh,25.58
Italy,ITA,2020-09-01,Bioenergy,%,6.08
Italy,ITA,2020-09-01,Coal,%,4.51
Italy,ITA,2020-09-01,Gas,%,51.98
Italy,ITA,2020-09-01,Hydro,%,16.8
Italy,ITA,2020-09-01,Solar,%,9.53
Italy,ITA,2020-09-01,Wind,%,5.74
Italy,ITA,2020-09-01,Bioenergy,TWh,1.43
Italy,ITA,2020-09-01,Coal,TWh,1.06
Italy,ITA,2020-09-01,Gas,TWh,12.22
Italy,ITA,2020-09-01,Hydro,TWh,3.95
Italy,ITA,2020-09-01,Solar,TWh,2.24
Italy,ITA,2020-09-01,Wind,TWh,1.35
Italy,ITA,2020-09-01,Total Generation,TWh,23.51
Italy,ITA,2020-09-01,Net Imports,TWh,2.07
Italy,ITA,2020-09-01,Bioenergy,mtCO2,0.33
Italy,ITA,2020-09-01,Coal,mtCO2,1.04
Italy,ITA,2020-09-01,Gas,mtCO2,6.29
Italy,ITA,2020-09-01,Hydro,mtCO2,0.09
Italy,ITA,2020-09-01,Solar,mtCO2,0.11
Italy,ITA,2020-09-01,Wind,mtCO2,0.02
Italy,ITA,2020-10-01,Demand,TWh,25.12
Italy,ITA,2020-10-01,Bioenergy,%,7.24
Italy,ITA,2020-10-01,Coal,%,6.34
Italy,ITA,2020-10-01,Gas,%,45.71
Italy,ITA,2020-10-01,Hydro,%,20.69
Italy,ITA,2020-10-01,Solar,%,7.72
Italy,ITA,2020-10-01,Wind,%,7.67
Italy,ITA,2020-10-01,Bioenergy,TWh,1.52
Italy,ITA,2020-10-01,Coal,TWh,1.33
Italy,ITA,2020-10-01,Gas,TWh,9.59
Italy,ITA,2020-10-01,Hydro,TWh,4.34
Italy,ITA,2020-10-01,Solar,TWh,1.62
Italy,ITA,2020-10-01,Wind,TWh,1.61
Italy,ITA,2020-10-01,Total Generation,TWh,20.98
Italy,ITA,2020-10-01,Net Imports,TWh,4.14
Italy,ITA,2020-10-01,Bioenergy,mtCO2,0.35
Italy,ITA,2020-10-01,Coal,mtCO2,1.3
Italy,ITA,2020-10-01,Gas,mtCO2,4.94
Italy,ITA,2020-10-01,Hydro,mtCO2,0.1
Italy,ITA,2020-10-01,Solar,mtCO2,0.08
Italy,ITA,2020-10-01,Wind,mtCO2,0.02
Italy,ITA,2020-11-01,Demand,TWh,24.63
Italy,ITA,2020-11-01,Bioenergy,%,7.24
Italy,ITA,2020-11-01,Coal,%,6.16
Italy,ITA,2020-11-01,Gas,%,54.26
Italy,ITA,2020-11-01,Hydro,%,16.34
Italy,ITA,2020-11-01,Solar,%,5.82
Italy,ITA,2020-11-01,Wind,%,5.14
Italy,ITA,2020-11-01,Bioenergy,TWh,1.48
Italy,ITA,2020-11-01,Coal,TWh,1.26
Italy,ITA,2020-11-01,Gas,TWh,11.09
Italy,ITA,2020-11-01,Hydro,TWh,3.34
Italy,ITA,2020-11-01,Solar,TWh,1.19
Italy,ITA,2020-11-01,Wind,TWh,1.05
Italy,ITA,2020-11-01,Total Generation,TWh,20.44
Italy,ITA,2020-11-01,Net Imports,TWh,4.19
Italy,ITA,2020-11-01,Bioenergy,mtCO2,0.34
Italy,ITA,2020-11-01,Coal,mtCO2,1.23
Italy,ITA,2020-11-01,Gas,mtCO2,5.71
Italy,ITA,2020-11-01,Hydro,mtCO2,0.08
Italy,ITA,2020-11-01,Solar,mtCO2,0.06
Italy,ITA,2020-11-01,Wind,mtCO2,0.01
Italy,ITA,2020-12-01,Demand,TWh,25.38
Italy,ITA,2020-12-01,Bioenergy,%,7.11
Italy,ITA,2020-12-01,Coal,%,5.53
Italy,ITA,2020-12-01,Gas,%,54.57
Italy,ITA,2020-12-01,Hydro,%,15.76
Italy,ITA,2020-12-01,Solar,%,3.35
Italy,ITA,2020-12-01,Wind,%,9.06
Italy,ITA,2020-12-01,Bioenergy,TWh,1.57
Italy,ITA,2020-12-01,Coal,TWh,1.22
Italy,ITA,2020-12-01,Gas,TWh,12.05
Italy,ITA,2020-12-01,Hydro,TWh,3.48
Italy,ITA,2020-12-01,Solar,TWh,0.74
Italy,ITA,2020-12-01,Wind,TWh,2.0
Italy,ITA,2020-12-01,Total Generation,TWh,22.08
Italy,ITA,2020-12-01,Net Imports,TWh,3.3
Italy,ITA,2020-12-01,Bioenergy,mtCO2,0.36
Italy,ITA,2020-12-01,Coal,mtCO2,1.19
Italy,ITA,2020-12-01,Gas,mtCO2,6.21
Italy,ITA,2020-12-01,Hydro,mtCO2,0.08
Italy,ITA,2020-12-01,Solar,mtCO2,0.04
Italy,ITA,2020-12-01,Wind,mtCO2,0.02
Italy,ITA,2021-01-01,Demand,TWh,26.32
Italy,ITA,2021-01-01,Bioenergy,%,6.88
Italy,ITA,2021-01-01,Coal,%,4.87
Italy,ITA,2021-01-01,Gas,%,53.0
Italy,ITA,2021-01-01,Hydro,%,15.88
Italy,ITA,2021-01-01,Solar,%,3.92
Italy,ITA,2021-01-01,Wind,%,11.4
Italy,ITA,2021-01-01,Bioenergy,TWh,1.58
Italy,ITA,2021-01-01,Coal,TWh,1.12
Italy,ITA,2021-01-01,Gas,TWh,12.18
Italy,ITA,2021-01-01,Hydro,TWh,3.65
Italy,ITA,2021-01-01,Solar,TWh,0.9
Italy,ITA,2021-01-01,Wind,TWh,2.62
Italy,ITA,2021-01-01,Total Generation,TWh,22.98
Italy,ITA,2021-01-01,Net Imports,TWh,3.34
Italy,ITA,2021-01-01,Bioenergy,mtCO2,0.36
Italy,ITA,2021-01-01,Coal,mtCO2,1.1
Italy,ITA,2021-01-01,Gas,mtCO2,6.27
Italy,ITA,2021-01-01,Hydro,mtCO2,0.09
Italy,ITA,2021-01-01,Solar,mtCO2,0.04
Italy,ITA,2021-01-01,Wind,mtCO2,0.03
Italy,ITA,2021-02-01,Demand,TWh,24.06
Italy,ITA,2021-02-01,Bioenergy,%,7.23
Italy,ITA,2021-02-01,Coal,%,5.45
Italy,ITA,2021-02-01,Gas,%,50.46
Italy,ITA,2021-02-01,Hydro,%,17.31
Italy,ITA,2021-02-01,Solar,%,7.23
Italy,ITA,2021-02-01,Wind,%,8.66
Italy,ITA,2021-02-01,Bioenergy,TWh,1.42
Italy,ITA,2021-02-01,Coal,TWh,1.07
Italy,ITA,2021-02-01,Gas,TWh,9.91
Italy,ITA,2021-02-01,Hydro,TWh,3.4
Italy,ITA,2021-02-01,Solar,TWh,1.42
Italy,ITA,2021-02-01,Wind,TWh,1.7
Italy,ITA,2021-02-01,Total Generation,TWh,19.64
Italy,ITA,2021-02-01,Net Imports,TWh,4.42
Italy,ITA,2021-02-01,Bioenergy,mtCO2,0.33
Italy,ITA,2021-02-01,Coal,mtCO2,1.05
Italy,ITA,2021-02-01,Gas,mtCO2,5.1
Italy,ITA,2021-02-01,Hydro,mtCO2,0.08
Italy,ITA,2021-02-01,Solar,mtCO2,0.07
Italy,ITA,2021-02-01,Wind,mtCO2,0.02
Italy,ITA,2021-03-01,Demand,TWh,25.67
Italy,ITA,2021-03-01,Bioenergy,%,7.34
Italy,ITA,2021-03-01,Coal,%,3.74
Italy,ITA,2021-03-01,Gas,%,51.73
Italy,ITA,2021-03-01,Hydro,%,14.35
Italy,ITA,2021-03-01,Solar,%,10.84
Italy,ITA,2021-03-01,Wind,%,8.6
Italy,ITA,2021-03-01,Bioenergy,TWh,1.57
Italy,ITA,2021-03-01,Coal,TWh,0.8
Italy,ITA,2021-03-01,Gas,TWh,11.07
Italy,ITA,2021-03-01,Hydro,TWh,3.07
Italy,ITA,2021-03-01,Solar,TWh,2.32
Italy,ITA,2021-03-01,Wind,TWh,1.84
Italy,ITA,2021-03-01,Total Generation,TWh,21.4
Italy,ITA,2021-03-01,Net Imports,TWh,4.27
Italy,ITA,2021-03-01,Bioenergy,mtCO2,0.36
Italy,ITA,2021-03-01,Coal,mtCO2,0.78
Italy,ITA,2021-03-01,Gas,mtCO2,5.7
Italy,ITA,2021-03-01,Hydro,mtCO2,0.07
Italy,ITA,2021-03-01,Solar,mtCO2,0.11
Italy,ITA,2021-03-01,Wind,mtCO2,0.02
Italy,ITA,2021-04-01,Demand,TWh,23.52
Italy,ITA,2021-04-01,Bioenergy,%,7.22
Italy,ITA,2021-04-01,Coal,%,3.92
Italy,ITA,2021-04-01,Gas,%,50.94
Italy,ITA,2021-04-01,Hydro,%,14.87
Italy,ITA,2021-04-01,Solar,%,11.48
Italy,ITA,2021-04-01,Wind,%,7.51
Italy,ITA,2021-04-01,Bioenergy,TWh,1.49
Italy,ITA,2021-04-01,Coal,TWh,0.81
Italy,ITA,2021-04-01,Gas,TWh,10.52
Italy,ITA,2021-04-01,Hydro,TWh,3.07
Italy,ITA,2021-04-01,Solar,TWh,2.37
Italy,ITA,2021-04-01,Wind,TWh,1.55
Italy,ITA,2021-04-01,Total Generation,TWh,20.65
Italy,ITA,2021-04-01,Net Imports,TWh,2.87
Italy,ITA,2021-04-01,Bioenergy,mtCO2,0.34
Italy,ITA,2021-04-01,Coal,mtCO2,0.79
Italy,ITA,2021-04-01,Gas,mtCO2,5.42
Italy,ITA,2021-04-01,Hydro,mtCO2,0.07
Italy,ITA,2021-04-01,Solar,mtCO2,0.11
Italy,ITA,2021-04-01,Wind,mtCO2,0.02
Italy,ITA,2021-05-01,Demand,TWh,23.81
Italy,ITA,2021-05-01,Bioenergy,%,7.22
Italy,ITA,2021-05-01,Coal,%,3.14
Italy,ITA,2021-05-01,Gas,%,38.67
Italy,ITA,2021-05-01,Hydro,%,22.31
Italy,ITA,2021-05-01,Solar,%,14.45
Italy,ITA,2021-05-01,Wind,%,9.83
Italy,ITA,2021-05-01,Bioenergy,TWh,1.47
Italy,ITA,2021-05-01,Coal,TWh,0.64
Italy,ITA,2021-05-01,Gas,TWh,7.87
Italy,ITA,2021-05-01,Hydro,TWh,4.54
Italy,ITA,2021-05-01,Solar,TWh,2.94
Italy,ITA,2021-05-01,Wind,TWh,2.0
Italy,ITA,2021-05-01,Total Generation,TWh,20.35
Italy,ITA,2021-05-01,Net Imports,TWh,3.46
Italy,ITA,2021-05-01,Bioenergy,mtCO2,0.34
Italy,ITA,2021-05-01,Coal,mtCO2,0.63
Italy,ITA,2021-05-01,Gas,mtCO2,4.05
Italy,ITA,2021-05-01,Hydro,mtCO2,0.11
Italy,ITA,2021-05-01,Solar,mtCO2,0.14
Italy,ITA,2021-05-01,Wind,mtCO2,0.02
Italy,ITA,2021-06-01,Demand,TWh,26.54
Italy,ITA,2021-06-01,Bioenergy,%,6.17
Italy,ITA,2021-06-01,Coal,%,4.43
Italy,ITA,2021-06-01,Gas,%,43.68
Italy,ITA,2021-06-01,Hydro,%,24.38
Italy,ITA,2021-06-01,Solar,%,13.04
Italy,ITA,2021-06-01,Wind,%,4.17
Italy,ITA,2021-06-01,Bioenergy,TWh,1.42
Italy,ITA,2021-06-01,Coal,TWh,1.02
Italy,ITA,2021-06-01,Gas,TWh,10.05
Italy,ITA,2021-06-01,Hydro,TWh,5.61
