timestamp,country,actual_price,forecast_price,error,absolute_error,percentage_error
2020-04-06 09:00:00,italy,25.81,26.521957,0.7119573974609388,0.7119573974609388,2.758455627512355
2020-04-06 10:00:00,italy,19.78,38.27216,18.49215957641601,18.49215957641601,93.48917884942372
2020-04-06 11:00:00,italy,17.05,25.311535,8.261534881591796,8.261534881591796,48.45475003866156
2020-04-06 12:00:00,italy,19.78,24.82335,5.043350906372069,5.043350906372069,25.4972239958143
2020-04-06 13:00:00,italy,24.0,36.47168,12.4716796875,12.4716796875,51.96533203125
2020-04-06 14:00:00,italy,27.03,35.86209,8.832091064453124,8.832091064453124,32.67514267278256
2020-04-06 15:00:00,italy,30.79,46.089844,15.29984375,15.29984375,49.690950795712894
2020-04-06 16:00:00,italy,34.64,73.49982,38.85981689453125,38.85981689453125,112.18191944148744
2020-04-06 17:00:00,italy,45.07,88.09892,43.02892272949219,43.02892272949219,95.47131734966096
2020-04-06 18:00:00,italy,47.04,94.13118,47.09117980957031,47.09117980957031,100.10880061558316
2020-04-06 19:00:00,italy,42.83,98.89536,56.06536285400391,56.06536285400391,130.9020846462851
2020-04-06 20:00:00,italy,32.26,101.828896,69.56889556884767,69.56889556884767,215.6506372251943
2020-04-06 21:00:00,italy,29.29,97.06582,67.7758187866211,67.7758187866211,231.39576233056025
2020-04-06 22:00:00,italy,29.5,82.92009,53.42008972167969,53.42008972167969,181.0850499039989
2020-04-06 23:00:00,italy,28.15,84.14382,55.9938217163086,55.9938217163086,198.9123329176149
2020-04-07 00:00:00,italy,25.7,56.942524,31.24252395629883,31.24252395629883,121.56624107509272
2020-04-07 01:00:00,italy,25.31,52.4527,27.14270156860352,27.14270156860352,107.24101765548605
2020-04-07 02:00:00,italy,24.15,54.372833,30.222833251953126,30.222833251953126,125.14630746150364
2020-04-07 03:00:00,italy,26.7,45.931335,19.23133544921875,19.23133544921875,72.0274735925796
2020-04-07 04:00:00,italy,32.0,56.850735,24.85073471069336,24.85073471069336,77.65854597091675
2020-04-07 05:00:00,italy,35.9,62.520725,26.620725250244146,26.620725250244146,74.15243802296419
2020-04-07 06:00:00,italy,32.89,65.6643,32.77429901123047,32.77429901123047,99.64821833758124
2020-04-07 07:00:00,italy,29.5,42.819767,13.319766998291016,13.319766998291016,45.151752536579714
2020-04-07 08:00:00,italy,26.33,22.474535,-3.855465011596678,3.855465011596678,14.642859899721527
2020-04-07 09:00:00,italy,25.0,28.811464,3.811464309692383,3.811464309692383,15.245857238769531
2020-04-07 10:00:00,italy,20.0,26.471382,6.471382141113281,6.471382141113281,32.356910705566406
2020-04-07 11:00:00,italy,19.0,31.558926,12.55892562866211,12.55892562866211,66.09960857190585
2020-04-07 12:00:00,italy,19.35,32.286148,12.93614807128906,12.93614807128906,66.85347840459463
2020-04-07 13:00:00,italy,23.81,35.05977,11.249768676757814,11.249768676757814,47.248083480713206
2020-04-07 14:00:00,italy,25.81,38.455254,12.64525360107422,12.64525360107422,48.99362108126393
2020-04-07 15:00:00,italy,30.87,43.428123,12.558123474121093,12.558123474121093,40.68067208979946
2020-04-07 16:00:00,italy,35.1,65.5259,30.425901794433592,30.425901794433592,86.6834808958222
2020-04-07 17:00:00,italy,46.59,84.108696,37.51869598388672,37.51869598388672,80.52950415086222
2020-04-07 18:00:00,italy,55.16,93.093636,37.93363555908204,37.93363555908204,68.77018774307838
2020-04-07 19:00:00,italy,45.07,105.43134,60.36134307861328,60.36134307861328,133.92798553053757
2020-04-07 20:00:00,italy,37.26,97.37371,60.11371063232422,60.11371063232422,161.3357773277623
2020-04-07 21:00:00,italy,32.96,94.73111,61.771109619140624,61.771109619140624,187.41234714545087
2020-04-07 22:00:00,italy,28.87,78.52639,49.65639007568359,49.65639007568359,171.9999656241205
2020-04-07 23:00:00,italy,25.0,80.482834,55.48283386230469,55.48283386230469,221.9313354492188
2020-04-08 00:00:00,italy,23.0,51.743732,28.743732452392575,28.743732452392575,124.9727497930112
2020-04-08 03:00:00,italy,26.47,46.275833,19.805833129882814,19.805833129882814,74.82369901731325
2020-04-08 04:00:00,italy,29.33,55.669914,26.33991424560547,26.33991424560547,89.80536735630913
2020-04-08 05:00:00,italy,31.14,64.13143,32.99143157958984,32.99143157958984,105.94550924723778
2020-04-08 06:00:00,italy,29.99,52.3943,22.4042985534668,22.4042985534668,74.70589714393732
2020-04-08 07:00:00,italy,28.87,46.222847,17.35284698486328,17.35284698486328,60.10684788660644
2020-04-08 08:00:00,italy,24.68,24.129116,-0.5508839416503903,0.5508839416503903,2.23210673278116
2020-04-08 09:00:00,italy,21.69,17.739666,-3.9503340148925794,3.9503340148925794,18.21269716409672
2020-04-08 10:00:00,italy,19.08,25.177998,6.09799758911133,6.09799758911133,31.960155079199843
2020-04-08 11:00:00,italy,17.17,31.103798,13.933797912597656,13.933797912597656,81.15199716131423
2020-04-08 12:00:00,italy,17.57,24.482054,6.912053756713867,6.912053756713867,39.34008967964637
