date,actual_mwh,prediction_mwh,error_mwh,absolute_error_mwh
2025-09-25,40054.082486,39233.395,820.6886261367187,2284.5195331523455
2025-09-26,66005.17262,65258.293,746.8794071093757,3608.6721168593754
2025-09-27,70819.079794,69642.12,1176.9652920468748,2698.652321140625
2025-09-28,44313.295727000004,43200.605,1112.6892816875009,3529.4057558281247
2025-09-29,40817.901404,41390.04,-572.1393674843753,2693.2982843125005
2025-09-30,38964.34791,40021.53,-1057.184438632813,2583.930652539062
2025-10-01,35621.536298,35974.23,-352.69597128710996,2723.241321189454
2025-10-02,49945.36628,49766.52,178.8462604687502,4167.147035609376
2025-10-03,95042.797948,92973.664,2069.1321765156254,4619.811735234373
2025-10-04,48126.419011,52015.39,-3888.971369859374,6173.028576546874
2025-10-05,63212.487348,60748.08,2464.409039894532,4583.47616142578
2025-10-06,58239.484621999996,58201.895,37.59134197070264,3375.323416365233
2025-10-07,26251.562326,27085.18,-833.6178040048826,2286.342587104492
2025-10-08,31461.090129,32557.305,-1096.2152909218744,2506.964345703124
2025-10-09,61893.557098000005,61177.67,715.8832088398458,2606.0671566992205
2025-10-10,99251.082712,98700.95,550.1303194218754,2555.0096397968764
2025-10-11,98698.450038,97219.44,1479.0098524531259,3013.5483600781245
2025-10-12,60652.29393,61367.16,-714.8672333300785,2655.2039993886715
2025-10-13,21524.356003,21240.982,283.37397022412097,1461.3787661352546
2025-10-14,24710.780348,26300.512,-1589.730531516601,2118.2006239072257
2025-10-15,47646.633924,47211.527,435.1077094003903,1606.5820765566395
2025-10-16,76767.57281,75838.57,929.0018871484394,2471.7611654296884
2025-10-17,61087.622563,60671.754,415.8677412226564,2988.978507621093
2025-10-18,18561.895776,18850.21,-288.3147342539065,1607.9681360839843
2025-10-19,61451.357911,59269.816,2181.5427864882813,4102.238803816406
2025-10-20,80222.410449,79270.6,951.8108396250022,2344.636866437502
2025-10-21,60368.377023,60978.406,-610.0311801249995,2717.2538461562485
2025-10-22,46313.837111,46447.094,-133.25569295507609,2481.0530117167973
2025-10-23,54089.834223,55012.777,-922.9422662578111,3425.130172414062
2025-10-24,59546.670059000004,58936.695,609.9737699375025,2826.3905691249993
2025-10-25,59190.17839,60056.035,-865.8554234765618,3684.728204773439
2025-10-26,45918.908162,46814.402,-895.4950972773423,4906.076977339842
2025-10-27,45977.255384000004,45142.9,834.3579230625003,3384.6901526875
2025-10-28,41430.488022,43266.836,-1836.3499296601562,4176.529163058594
2025-10-29,37163.527248,38938.184,-1774.6558879863283,3230.9921445761724
2025-10-30,37972.481884,37984.637,-12.153980257812634,3656.1302072929684
2025-10-31,38986.288036,38999.8,-13.51372181250008,1764.095312435547
2025-11-01,70263.429301,70663.016,-399.58485915624897,2378.1202869687495
2025-11-02,37737.45343,38580.984,-843.529480156249,3407.0846220781245
2025-11-03,67452.870112,65653.195,1799.675715027343,3351.356912058594
2025-11-04,93498.57455800001,93057.31,441.2601048750016,2689.119214281252
2025-11-05,55717.46896,56237.395,-519.9252050390623,1840.8894029765634
2025-11-06,29368.713184,29651.117,-282.40290486718754,2417.8641198828127
2025-11-07,13467.787698,14723.991,-1256.2033880061642,1562.4354874124144
2025-11-08,1646.082248,2595.8535,-949.7711999141235,1054.7568167476195
2025-11-09,1789.888306,2277.0854,-487.19702496313477,615.1218071286621
2025-11-10,18584.087291,18023.107,560.9804794765627,1239.1651042675783
2025-11-11,38618.13775,38209.688,408.4487241210941,2238.3088230742187
2025-11-12,88099.117861,87338.57,760.5475485000011,2620.400288218753
2025-11-13,56072.669019,57205.215,-1132.5439936953103,4405.450858570313
2025-11-14,23245.094264,23045.777,199.31589791113288,2001.4073063583987
2025-11-15,36520.803384,37653.12,-1132.315817660156,2385.0786523398447
2025-11-16,39017.120256,38782.01,235.10868983789152,1496.5775309082042
2025-11-17,58528.177699,57940.645,587.5318249765648,3389.8818288828143
2025-11-18,34346.494547,35719.613,-1373.118368039062,2884.4554913945312
2025-11-19,17973.020647,17885.945,87.07531924121088,1273.3040884052734
2025-11-20,44954.60691,45349.05,-394.4443595312498,2285.507864578125
2025-11-21,21156.390017,21514.738,-358.3483558027342,2469.1632930488286
2025-11-22,79861.23734200001,78484.29,1376.9520636796888,2725.6520692109398
2025-11-23,86956.94550100001,87189.41,-232.45952829687303,1993.7938224843756
2025-11-24,64103.952292,64193.785,-89.83262010937506,2681.9900084531264
2025-11-25,41089.277129,42354.977,-1265.699708158203,2255.1184919550774
2025-11-26,8686.803186000001,8261.282,425.5210433608398,1263.5175729887692
2025-11-27,94898.502243,92222.734,2675.7706756171874,3675.1562545234365
2025-11-28,98267.945937,97091.58,1176.3709858281231,3316.489783171872
2025-11-29,72646.02393,72299.8,346.22400324218984,2321.1037792109382
2025-11-30,94207.196643,91809.04,2398.1564818671886,3003.931214054687
2025-12-01,90420.536886,89407.664,1012.8720910781253,2839.3895207343753
2025-12-02,71661.704261,72681.22,-1019.5132072617175,1918.53491913672
2025-12-03,11221.639547,12487.758,-1266.117807736328,1537.5055938808596
2025-12-04,14135.655757,14550.713,-415.0569505195314,1137.1687140703127
2025-12-05,22958.692781,23401.46,-442.76821753515554,1809.69240163672
2025-12-06,47732.759693,46939.48,793.2794073554701,1751.3478411367187
2025-12-07,38662.396583,38244.09,418.3078989179679,2289.704151050781
2025-12-08,100670.956368,99390.0,1280.958076984375,3130.4359985468745
2025-12-09,52083.220246,52877.555,-794.3334649374995,3009.8085940312494
2025-12-10,94232.468942,92584.5,1647.9711392656254,2998.551424203126
2025-12-11,88561.25415,88324.875,236.3803707031252,2684.211764109377
2025-12-12,28374.968355,30155.336,-1780.3682538867195,2754.1142350273444
2025-12-13,47432.26526,46170.305,1261.959595937501,2659.234743625002
2025-12-14,104935.693432,103088.79,1846.9031487968768,2688.5438332343774
2025-12-15,87179.928262,88395.32,-1215.3952243281242,1901.788802046875
2025-12-16,34950.770834,35537.69,-586.9203891445309,3076.0080058632825
2025-12-17,19546.096285,20810.7,-1264.6036966894533,2170.975113367187
2025-12-18,84734.005109,83806.36,927.6459781406265,3344.520833640626
2025-12-19,82607.122114,82060.45,546.6699655624998,3285.431800218751
2025-12-20,39364.339821,41043.277,-1678.937431197265,2124.2663940253906
