date,actual_mwh,prediction_mwh,error_mwh,absolute_error_mwh
2025-10-19,107.75,109.058525,-1.308524578809736,5.0004051291942595
2025-10-20,80.05,82.830414,-2.7804109424352657,4.81912948548794
2025-10-21,109.05,109.71139,-0.6613878726959208,4.7708402919769295
2025-10-22,104.76,105.72475,-0.9647502803802481,4.928950271606444
2025-10-23,178.51999999999998,173.75366,4.766330738067621,6.554419155120842
2025-10-24,241.66,223.86752,17.792477760314938,19.338842201232907
2025-10-25,189.82999999999998,186.24255,3.587439851760861,10.219545450210571
2025-10-26,214.95,212.92047,2.029535007476805,20.22338006973267
2025-10-27,220.23,216.44011,3.789888839721675,12.428257102966302
2025-10-28,145.67,143.9455,1.7245002222061143,10.09267607212067
2025-10-29,128.67000000000002,130.59248,-1.9224899578094448,7.364169750213623
2025-10-30,116.61999999999999,123.63971,-7.019712691307072,9.908300662040716
2025-10-31,64.65,66.806816,-2.1568194389343245,5.117105646133423
2025-11-01,75.13,75.37909,-0.24908643484115622,2.831728227138521
2025-11-02,90.04,90.72182,-0.6818145132064797,5.3021396875381495
2025-11-03,154.34,152.80946,1.5305367374420151,5.2552901744842515
2025-11-04,188.75,184.89876,3.851248502731327,11.7129864025116
2025-11-05,132.82,132.33757,0.4824247431755062,9.102282788753511
2025-11-06,95.35,96.209694,-0.8596911668777467,7.065943212509158
2025-11-07,77.67,83.37873,-5.7087306547164935,6.8220697498321545
2025-11-08,85.92,85.94805,-0.028053389787671745,3.404299734830855
2025-11-09,105.69,103.95277,1.7372331643104568,4.885016024112702
2025-11-10,152.97,154.51796,-1.5479644823074326,6.096769442558287
2025-11-11,98.43,100.40757,-1.9775734019279447,7.522702343463897
2025-11-12,84.94,86.417,-1.476999548673631,6.570593422651292
2025-11-13,85.65,86.37165,-0.72165340781212,4.82956572651863
2025-11-14,99.59,99.38576,0.2042462491989161,3.323249964714051
2025-11-15,98.92999999999999,99.94223,-1.012232728004456,3.3832197523117076
2025-11-16,109.83,109.87334,-0.043338580131528914,4.496571011543273
2025-11-17,159.29999999999998,161.43173,-2.1317274093627963,7.204957561492918
2025-11-18,91.26,94.50312,-3.243117680549622,9.32906856060028
2025-11-19,69.31,70.62847,-1.3184728050231935,4.0169251537322985
2025-11-20,117.44,117.85837,-0.418366131782532,7.077337069511415
2025-11-21,102.35,106.08807,-3.7380770683288573,9.256348266601565
2025-11-22,126.92,127.650925,-0.7309237289428725,11.734756793975828
2025-11-23,143.29,140.42421,2.8657917165756244,12.764601836204529
2025-11-24,155.92000000000002,157.32675,-1.406749563217161,8.067663679122923
2025-11-25,197.23,197.97249,-0.7424879264831539,6.992557773590082
2025-11-26,95.39,96.10957,-0.7195734834671055,5.118604226112366
2025-11-27,109.87,106.39727,3.4727277708053625,6.125345454216002
2025-11-28,156.08,155.34535,0.7346463966369647,6.504263324737547
2025-11-29,120.19,119.75766,0.43233603477478266,7.884675674438475
2025-11-30,84.85,86.633255,-1.7832550048828137,6.24384964942932
2025-12-01,55.18,59.58706,-4.407056875228881,4.949886770248413
2025-12-02,53.98,54.27895,-0.29895009517669724,3.550018520355224
2025-12-03,58.77,57.8598,0.9102007937431351,3.699654657840729
2025-12-04,118.93,119.24815,-0.31815213680267207,7.846606516838073
2025-12-05,95.29,94.67803,0.6119707012176541,4.623258180618286
2025-12-06,180.01000000000002,177.19362,2.8163843250274723,7.382600755691525
2025-12-07,133.43,135.04016,-1.610166854858396,6.298964500427247
2025-12-08,109.28,105.475586,3.8044138240814243,7.8516878318786665
2025-12-09,65.51,66.30172,-0.7917175197601332,5.064336074590686
2025-12-10,62.48,63.310947,-0.8309477162361141,4.9801033389568365
2025-12-11,63.83,64.84984,-1.019835425615312,3.6054940497875183
2025-12-12,63.83,63.981903,-0.15190501332283057,4.3845123803615556
2025-12-13,68.72999999999999,69.65918,-0.9291816246509587,6.001255651712418
2025-12-14,66.41,66.850624,-0.44062080621719263,6.250086760520934
2025-12-15,79.67,80.27912,-0.609121339321133,5.469041068553926
2025-12-16,83.83,86.28859,-2.45858995437622,5.323225193023681
2025-12-17,80.99000000000001,80.31953,0.6704745793342599,6.410051186084748
2025-12-18,54.050000000000004,54.229168,-0.179166567325591,3.80141859292984
2025-12-19,49.49,51.235634,-1.7456343865394586,2.5448397469520563
2025-12-20,69.18,72.62724,-3.447241134643554,4.280664167404174
2025-12-21,72.82000000000001,75.41513,-2.5951298999786374,4.625193414688111
2025-12-22,69.99,71.58902,-1.5990182256698595,3.861570448875427
2025-12-23,76.52,78.80903,-2.289027791023255,7.57315194606781
2025-12-24,122.33,124.49779,-2.167790575027462,8.154888792037958
2025-12-25,70.60000000000001,71.42063,-0.8206289052963243,2.8065241861343373
2025-12-26,109.9,104.79654,5.103464269638062,6.958646259307864
2025-12-27,178.84,176.01085,2.8291538619995134,9.761169166564942
2025-12-28,128.98,126.429565,2.550436716079713,8.481680440902707
2025-12-29,100.17999999999999,102.266075,-2.0860737335681923,7.676778439283373
2025-12-30,128.45,127.91273,0.5372735977172871,8.358573207855226
2025-12-31,137.63,136.18651,1.4434847879409787,7.399897990226747
