timestamp,country,actual_load_mw,forecast_load_mw,imbalance_mw,imbalance_cost_eur,risk_score,risk_level
2026-03-03 16:00:00+00:00,germany,62771.167407500005,65014.438,-2243.270092499996,409188.7285801698,6.924794195618809,MEDIUM
2026-03-03 17:00:00+00:00,germany,65423.6632175,65641.47,-217.8055325000023,51161.6755878121,0.8223454723036138,LOW
2026-03-03 18:00:00+00:00,germany,64485.1313475,61319.234,3165.896972499999,631202.2918406734,8.38687735454165,HIGH
2026-03-03 19:00:00+00:00,germany,61003.97752,57601.188,3402.7900200000004,515467.392692175,8.748255895074648,HIGH
2026-03-03 20:00:00+00:00,germany,57114.4842525,54158.848,2955.6365962499985,394893.7387151736,8.041370168829356,HIGH
2026-03-03 21:00:00+00:00,germany,54431.582075,51000.062,3431.5195749999984,439296.27295234974,8.78802148737268,HIGH
2026-03-03 22:00:00+00:00,germany,50979.246615,48316.043,2663.2036462499964,320647.7216057648,7.565927166178318,HIGH
2026-03-03 23:00:00+00:00,germany,49422.858265,48183.184,1239.6746712500026,183919.99373865724,4.717455002092926,MEDIUM
2026-03-04 00:00:00+00:00,germany,47836.8468675,47332.047,504.79999249999673,74203.51659753046,1.9021208315892288,LOW
2026-03-04 01:00:00+00:00,germany,47121.2402375,47652.062,-530.822262499998,76502.5689409794,2.0036277382447327,LOW
2026-03-04 02:00:00+00:00,germany,47346.78658,48904.312,-1557.52592,223419.69497588,5.651772010604158,MEDIUM
2026-03-04 03:00:00+00:00,germany,49527.3730675,53455.707,-3928.333963750003,579165.5702358086,9.314741174829075,HIGH
2026-03-04 04:00:00+00:00,germany,52790.805935,58950.15,-6159.342502500003,999870.7058008354,9.782335705316031,HIGH
2026-03-04 05:00:00+00:00,germany,60690.5971675,65045.168,-4354.570801250004,1003041.0918228785,9.4331658992605,HIGH
2026-03-04 06:00:00+00:00,germany,65066.2169175,67050.13,-1983.9158949999985,610267.9046501857,6.502371982698479,MEDIUM
2026-03-04 07:00:00+00:00,germany,66793.8542175,66956.69,-162.83328249999613,36205.9193013932,0.6123552392911957,LOW
2026-03-04 08:00:00+00:00,germany,66052.72807499999,66536.45,-483.7250500000082,83865.34681870142,1.8255546253662616,LOW
2026-03-04 09:00:00+00:00,germany,63752.770955,63450.445,302.3256425,38389.347875355306,1.1416910841356216,LOW
2026-03-04 10:00:00+00:00,germany,61844.9332975,60542.473,1302.4606412499998,117276.32386701264,4.934247244314218,MEDIUM
2026-03-04 11:00:00+00:00,germany,60399.7571525,58757.164,1642.593090000002,80272.2923634826,5.839263290079532,MEDIUM
2026-03-04 12:00:00+00:00,germany,59020.1776775,57888.387,1131.7909587500037,42918.92789449856,4.340553927724292,MEDIUM
2026-03-04 13:00:00+00:00,germany,57353.4534075,56854.67,498.7815324999974,37516.22705313668,1.879621878052184,LOW
2026-03-04 14:00:00+00:00,germany,58345.732625,58586.113,-240.38065625000309,27398.43696146519,0.9043184037951724,LOW
2026-03-04 15:00:00+00:00,germany,59660.1777025,60800.707,-1140.5293287500026,179965.83357745604,4.370726942932887,MEDIUM
2026-03-04 16:00:00+00:00,germany,63449.367205,65310.69,-1861.3242012499977,522854.8094210802,6.288544718850286,MEDIUM
2026-03-04 17:00:00+00:00,germany,65511.5815725,65647.49,-135.9106150000007,48586.54984573525,0.5134644900237197,LOW
2026-03-04 18:00:00+00:00,germany,64866.91951,61629.863,3237.05622875,892040.8451730091,8.49727919631645,HIGH
