,price_eur_mwh,load_mw,solar_mw,wind_onshore_mw,gas_mw,lignite_mw,oil_mw,hydro_reservoir_mw,hydro_pumped_mw,storage_mw
2020-01-10 09:00:00+00:00,64.7,7906.8,1505.0,65.0,3491.0,1660.0,0.0,155.0,0.0,0.0
2020-01-10 10:00:00+00:00,63.86,7773.62,1581.0,46.0,3332.0,1588.0,0.0,152.0,0.0,0.0
2020-01-10 11:00:00+00:00,63.86,7625.51,1519.0,44.0,3299.0,1580.0,0.0,156.0,0.0,0.0
2020-01-10 12:00:00+00:00,63.86,7373.41,1298.0,47.0,3287.0,1555.0,0.0,116.0,0.0,0.0
2020-01-10 13:00:00+00:00,72.68,7419.19,887.0,50.0,3536.0,1522.0,0.0,289.0,0.0,0.0
2020-01-10 14:00:00+00:00,72.59,7426.82,300.0,33.0,3928.0,1587.0,0.0,412.0,0.0,0.0
2020-01-10 15:00:00+00:00,72.74,7792.58,9.0,26.0,4256.0,1677.0,0.0,688.0,40.0,40.0
2020-01-10 16:00:00+00:00,83.72,8437.19,0.0,36.0,4356.0,1937.0,0.0,982.0,250.0,250.0
2020-01-10 17:00:00+00:00,78.54,8478.99,0.0,34.0,4348.0,2093.0,0.0,878.0,169.0,169.0
2020-01-10 18:00:00+00:00,72.0,8325.65,0.0,27.0,4264.0,2087.0,0.0,911.0,12.0,12.0
2020-01-10 19:00:00+00:00,70.8,7784.45,0.0,18.0,3844.0,2067.0,0.0,429.0,0.0,0.0
2020-01-10 20:00:00+00:00,67.99,7167.96,0.0,12.0,3599.0,1742.0,0.0,137.0,0.0,0.0
2020-01-10 21:00:00+00:00,61.83,6763.33,0.0,13.0,3306.0,1580.0,0.0,105.0,0.0,0.0
2020-01-10 22:00:00+00:00,64.5,6126.27,0.0,23.0,2727.0,1581.0,0.0,30.0,0.0,0.0
2020-01-10 23:00:00+00:00,64.48,5627.83,0.0,34.0,2274.0,1603.0,0.0,2.0,0.0,0.0
2020-01-11 00:00:00+00:00,63.84,5505.74,0.0,38.0,2212.0,1487.0,0.0,2.0,0.0,0.0
2020-01-11 01:00:00+00:00,58.55,5316.45,0.0,29.0,1995.0,1432.0,0.0,1.0,0.0,0.0
2020-01-11 02:00:00+00:00,57.31,5230.21,0.0,18.0,1948.0,1430.0,0.0,1.0,0.0,0.0
2020-01-11 03:00:00+00:00,58.53,5232.38,0.0,17.0,1954.0,1427.0,0.0,1.0,0.0,0.0
2020-01-11 04:00:00+00:00,61.76,5495.12,0.0,18.0,2158.0,1478.0,0.0,55.0,0.0,0.0
2020-01-11 05:00:00+00:00,60.91,5876.81,1.0,29.0,2797.0,1495.0,0.0,139.0,0.0,0.0
2020-01-11 06:00:00+00:00,66.32,6407.75,191.0,38.0,3207.0,1488.0,0.0,199.0,0.0,0.0
2020-01-11 07:00:00+00:00,72.62,7164.62,680.0,57.0,3369.0,1612.0,0.0,222.0,0.0,0.0
2020-01-11 08:00:00+00:00,63.8,7428.39,1075.0,57.0,3302.0,1507.0,0.0,280.0,0.0,0.0
2020-01-11 09:00:00+00:00,57.72,7470.69,1250.0,68.0,3259.0,1406.0,0.0,186.0,0.0,0.0
2020-01-11 10:00:00+00:00,56.45,7395.09,1250.0,77.0,3231.0,1386.0,0.0,100.0,0.0,0.0
2020-01-11 11:00:00+00:00,56.45,7347.69,1178.0,75.0,3136.0,1452.0,0.0,62.0,0.0,0.0
2020-01-11 12:00:00+00:00,56.46,7116.04,949.0,78.0,3095.0,1516.0,0.0,55.0,0.0,0.0
2020-01-11 13:00:00+00:00,57.76,7167.99,555.0,114.0,3230.0,1495.0,0.0,234.0,0.0,0.0
2020-01-11 14:00:00+00:00,61.94,7188.82,178.0,105.0,3434.0,1506.0,0.0,461.0,0.0,0.0
2020-01-11 15:00:00+00:00,63.94,7375.87,7.0,65.0,3627.0,1606.0,0.0,654.0,93.0,93.0
2020-01-11 16:00:00+00:00,72.81,7915.28,0.0,65.0,3903.0,1728.0,0.0,682.0,198.0,198.0
2020-01-11 17:00:00+00:00,72.8,7902.99,0.0,73.0,3916.0,1664.0,0.0,834.0,78.0,78.0
2020-01-11 18:00:00+00:00,78.3,7707.48,0.0,99.0,3971.0,1737.0,0.0,568.0,2.0,2.0
2020-01-11 19:00:00+00:00,70.9,7290.95,0.0,132.0,3705.0,1570.0,0.0,218.0,0.0,0.0
2020-01-11 20:00:00+00:00,63.95,6744.39,0.0,217.0,3307.0,1345.0,0.0,174.0,0.0,0.0
2020-01-11 21:00:00+00:00,61.86,6290.22,0.0,280.0,2794.0,1309.0,0.0,136.0,0.0,0.0
2020-01-11 22:00:00+00:00,57.7,5733.79,0.0,285.0,2206.0,1344.0,0.0,107.0,0.0,0.0
2020-01-11 23:00:00+00:00,68.3,5241.32,0.0,308.0,1632.0,1365.0,0.0,94.0,0.0,0.0
2020-01-12 00:00:00+00:00,70.36,5141.83,0.0,304.0,1564.0,1361.0,0.0,69.0,0.0,0.0
2020-01-12 01:00:00+00:00,59.69,4921.45,0.0,345.0,1328.0,1356.0,0.0,50.0,0.0,0.0
2020-01-12 02:00:00+00:00,57.64,4746.86,0.0,362.0,1178.0,1307.0,0.0,47.0,0.0,0.0
2020-01-12 03:00:00+00:00,57.65,4748.92,0.0,373.0,1168.0,1297.0,0.0,51.0,0.0,0.0
2020-01-12 04:00:00+00:00,63.83,4888.73,0.0,378.0,1267.0,1308.0,0.0,78.0,0.0,0.0
2020-01-12 05:00:00+00:00,61.08,5110.8,1.0,399.0,1513.0,1362.0,0.0,76.0,0.0,0.0
2020-01-12 06:00:00+00:00,53.81,5431.6,89.0,371.0,1821.0,1323.0,0.0,60.0,0.0,0.0
2020-01-12 07:00:00+00:00,53.92,5939.17,351.0,354.0,2046.0,1335.0,0.0,81.0,0.0,0.0
2020-01-12 08:00:00+00:00,53.98,6541.9,583.0,346.0,2403.0,1340.0,0.0,81.0,0.0,0.0
2020-01-12 09:00:00+00:00,63.81,6937.92,660.0,290.0,2719.0,1495.0,0.0,63.0,0.0,0.0
2020-01-12 10:00:00+00:00,55.98,7077.26,619.0,243.0,2766.0,1668.0,0.0,131.0,0.0,0.0
2020-01-12 11:00:00+00:00,56.52,6988.37,501.0,250.0,2703.0,1756.0,0.0,147.0,0.0,0.0
2020-01-12 12:00:00+00:00,54.65,6638.35,403.0,304.0,2383.0,1774.0,0.0,117.0,0.0,0.0
2020-01-12 13:00:00+00:00,55.68,6594.98,252.0,380.0,2451.0,1672.0,0.0,156.0,0.0,0.0
2020-01-12 14:00:00+00:00,56.49,6582.57,83.0,452.0,2684.0,1477.0,0.0,254.0,0.0,0.0
2020-01-12 15:00:00+00:00,56.59,6800.9,4.0,492.0,3048.0,1378.0,0.0,304.0,83.0,83.0
2020-01-12 16:00:00+00:00,55.68,7328.31,0.0,546.0,3138.0,1553.0,0.0,727.0,202.0,202.0
2020-01-12 17:00:00+00:00,63.99,7399.27,0.0,595.0,3022.0,1634.0,0.0,926.0,63.0,63.0
2020-01-12 18:00:00+00:00,69.62,7319.15,0.0,680.0,3031.0,1653.0,0.0,604.0,19.0,19.0
2020-01-12 19:00:00+00:00,61.25,7032.08,0.0,667.0,3020.0,1484.0,0.0,434.0,0.0,0.0
2020-01-12 20:00:00+00:00,54.02,6569.44,0.0,660.0,2628.0,1411.0,0.0,252.0,0.0,0.0
2020-01-12 21:00:00+00:00,54.71,6098.46,0.0,612.0,2364.0,1338.0,0.0,56.0,0.0,0.0
2020-01-12 22:00:00+00:00,56.41,5479.3,0.0,560.0,1891.0,1376.0,0.0,1.0,0.0,0.0
2020-01-12 23:00:00+00:00,56.36,4977.72,0.0,556.0,1333.0,1427.0,0.0,12.0,0.0,0.0
2020-01-13 00:00:00+00:00,39.29,4914.84,0.0,526.0,1408.0,1448.0,0.0,28.0,0.0,0.0
2020-01-13 01:00:00+00:00,35.39,4756.18,0.0,606.0,1342.0,1490.0,0.0,27.0,0.0,0.0
2020-01-13 02:00:00+00:00,35.34,4648.15,0.0,641.0,1326.0,1447.0,0.0,27.0,0.0,0.0
2020-01-13 03:00:00+00:00,39.03,4803.54,0.0,665.0,1353.0,1442.0,0.0,28.0,0.0,0.0
2020-01-13 04:00:00+00:00,68.3,5396.22,0.0,674.0,1561.0,1502.0,0.0,57.0,0.0,0.0
2020-01-13 05:00:00+00:00,56.49,6377.3,1.0,722.0,2791.0,1443.0,0.0,178.0,0.0,0.0
2020-01-13 06:00:00+00:00,66.32,6941.79,105.0,665.0,3403.0,1480.0,0.0,382.0,0.0,0.0
2020-01-13 07:00:00+00:00,72.67,7390.87,459.0,589.0,3627.0,1566.0,0.0,568.0,0.0,0.0
2020-01-13 08:00:00+00:00,70.37,7416.49,850.0,490.0,3618.0,1597.0,0.0,327.0,0.0,0.0
2020-01-13 09:00:00+00:00,70.36,7370.15,1051.0,418.0,3662.0,1502.0,0.0,177.0,0.0,0.0
2020-01-13 10:00:00+00:00,70.36,7266.69,1077.0,358.0,3535.0,1521.0,0.0,170.0,0.0,0.0
2020-01-13 11:00:00+00:00,70.36,7204.73,965.0,309.0,3590.0,1563.0,0.0,207.0,0.0,0.0
2020-01-13 12:00:00+00:00,70.36,7118.64,799.0,286.0,3703.0,1562.0,0.0,195.0,0.0,0.0
2020-01-13 13:00:00+00:00,72.66,7230.37,587.0,287.0,3994.0,1558.0,0.0,262.0,0.0,0.0
2020-01-13 14:00:00+00:00,78.3,7222.07,218.0,269.0,4208.0,1563.0,0.0,420.0,0.0,0.0
2020-01-13 15:00:00+00:00,84.2,7392.37,10.0,254.0,4338.0,1645.0,0.0,660.0,27.0,27.0
2020-01-13 16:00:00+00:00,76.8,7937.72,0.0,229.0,4362.0,1729.0,0.0,950.0,219.0,219.0
2020-01-13 17:00:00+00:00,74.9,8020.92,0.0,180.0,4369.0,1760.0,0.0,1053.0,130.0,130.0
2020-01-13 18:00:00+00:00,77.01,7964.41,0.0,138.0,4372.0,1788.0,0.0,1003.0,120.0,120.0
2020-01-13 19:00:00+00:00,78.41,7615.23,0.0,126.0,4304.0,1813.0,0.0,495.0,0.0,0.0
2020-01-13 20:00:00+00:00,72.66,6941.68,0.0,85.0,3928.0,1765.0,0.0,84.0,0.0,0.0
2020-01-13 21:00:00+00:00,64.61,6471.27,0.0,69.0,3239.0,1551.0,0.0,81.0,0.0,0.0
2020-01-13 22:00:00+00:00,61.62,5753.34,0.0,63.0,2667.0,1432.0,0.0,7.0,0.0,0.0
2020-01-13 23:00:00+00:00,53.68,5268.8,0.0,52.0,2060.0,1361.0,0.0,1.0,0.0,0.0
2020-01-14 00:00:00+00:00,54.46,5216.95,0.0,48.0,2020.0,1315.0,0.0,2.0,0.0,0.0
2020-01-14 01:00:00+00:00,45.52,5060.67,0.0,63.0,1902.0,1316.0,0.0,2.0,0.0,0.0
2020-01-14 02:00:00+00:00,41.24,4987.41,0.0,66.0,1871.0,1317.0,0.0,1.0,0.0,0.0
2020-01-14 03:00:00+00:00,49.0,5149.51,0.0,42.0,2005.0,1317.0,0.0,2.0,0.0,0.0
2020-01-14 04:00:00+00:00,61.74,5732.73,0.0,29.0,2566.0,1386.0,0.0,54.0,0.0,0.0
2020-01-14 05:00:00+00:00,72.75,6684.17,1.0,35.0,3764.0,1557.0,0.0,487.0,0.0,0.0
2020-01-14 06:00:00+00:00,78.32,7238.1,142.0,27.0,4076.0,1657.0,0.0,818.0,0.0,0.0
2020-01-14 07:00:00+00:00,78.42,7616.71,560.0,20.0,4042.0,1669.0,0.0,730.0,87.0,87.0
2020-01-14 08:00:00+00:00,76.27,7632.92,970.0,15.0,3895.0,1681.0,0.0,485.0,6.0,6.0
2020-01-14 09:00:00+00:00,72.8,7526.19,1248.0,16.0,3742.0,1678.0,0.0,194.0,0.0,0.0
2020-01-14 10:00:00+00:00,72.91,7391.33,1369.0,18.0,3608.0,1539.0,0.0,154.0,0.0,0.0
2020-01-14 11:00:00+00:00,72.62,7239.64,1292.0,21.0,3589.0,1437.0,0.0,143.0,0.0,0.0
2020-01-14 12:00:00+00:00,72.63,6979.96,1081.0,22.0,3454.0,1447.0,0.0,111.0,0.0,0.0
2020-01-14 13:00:00+00:00,76.27,7110.68,698.0,23.0,3776.0,1480.0,0.0,295.0,0.0,0.0
2020-01-14 14:00:00+00:00,78.3,7134.64,234.0,13.0,4060.0,1604.0,0.0,434.0,0.0,0.0
2020-01-14 15:00:00+00:00,84.2,7462.21,10.0,16.0,4148.0,1806.0,0.0,781.0,62.0,62.0
2020-01-14 16:00:00+00:00,76.47,8091.9,0.0,28.0,4233.0,1894.0,0.0,1118.0,260.0,260.0
2020-01-14 17:00:00+00:00,78.59,8151.19,0.0,45.0,4357.0,1950.0,0.0,996.0,281.0,281.0
2020-01-14 18:00:00+00:00,76.47,8085.95,0.0,70.0,4341.0,1912.0,0.0,925.0,144.0,144.0
2020-01-14 19:00:00+00:00,84.7,7656.05,0.0,109.0,4160.0,1872.0,0.0,444.0,32.0,32.0
2020-01-14 20:00:00+00:00,84.2,6938.25,0.0,167.0,3664.0,1710.0,0.0,191.0,0.0,0.0
2020-01-14 21:00:00+00:00,75.78,6443.88,0.0,234.0,3342.0,1523.0,0.0,126.0,0.0,0.0
2020-01-14 22:00:00+00:00,53.89,5722.3,0.0,325.0,2347.0,1469.0,0.0,99.0,0.0,0.0
2020-01-14 23:00:00+00:00,52.73,5183.72,0.0,425.0,1664.0,1455.0,0.0,75.0,0.0,0.0
2020-01-15 00:00:00+00:00,53.27,5148.64,0.0,522.0,1531.0,1453.0,0.0,41.0,0.0,0.0
2020-01-15 01:00:00+00:00,47.25,4967.33,0.0,717.0,1424.0,1446.0,0.0,35.0,0.0,0.0
2020-01-15 02:00:00+00:00,43.0,4834.65,0.0,1042.0,1284.0,1452.0,0.0,24.0,0.0,0.0
2020-01-15 03:00:00+00:00,46.29,4956.63,0.0,1163.0,1278.0,1450.0,0.0,23.0,0.0,0.0
2020-01-15 04:00:00+00:00,54.61,5550.2,0.0,1225.0,1549.0,1451.0,0.0,51.0,0.0,0.0
2020-01-15 05:00:00+00:00,67.88,6502.59,1.0,1209.0,2572.0,1465.0,0.0,268.0,0.0,0.0
2020-01-15 06:00:00+00:00,67.11,7038.3,129.0,1193.0,3022.0,1528.0,0.0,560.0,0.0,0.0
2020-01-15 07:00:00+00:00,66.55,7412.86,499.0,1132.0,3131.0,1632.0,0.0,553.0,0.0,0.0
2020-01-15 08:00:00+00:00,62.0,7402.62,820.0,1130.0,2937.0,1647.0,0.0,385.0,0.0,0.0
2020-01-15 09:00:00+00:00,60.55,7410.51,1015.0,1120.0,2885.0,1666.0,0.0,176.0,0.0,0.0
2020-01-15 10:00:00+00:00,56.5,7404.42,1147.0,1099.0,2770.0,1625.0,0.0,83.0,0.0,0.0
2020-01-15 11:00:00+00:00,56.39,7280.44,1150.0,1126.0,2661.0,1579.0,0.0,74.0,0.0,0.0
2020-01-15 12:00:00+00:00,54.02,7006.34,1026.0,1184.0,2529.0,1518.0,0.0,72.0,0.0,0.0
2020-01-15 13:00:00+00:00,56.42,7042.98,723.0,1274.0,2827.0,1509.0,0.0,67.0,0.0,0.0
2020-01-15 14:00:00+00:00,61.74,6990.69,273.0,1257.0,3183.0,1504.0,0.0,123.0,2.0,2.0
2020-01-15 15:00:00+00:00,64.7,7209.64,13.0,1323.0,3233.0,1555.0,0.0,566.0,101.0,101.0
2020-01-15 16:00:00+00:00,70.61,7793.82,0.0,1452.0,3563.0,1622.0,0.0,891.0,208.0,208.0
2020-01-15 17:00:00+00:00,68.78,7871.2,0.0,1435.0,3493.0,1683.0,0.0,1042.0,225.0,225.0
2020-01-15 18:00:00+00:00,68.85,7790.12,0.0,1374.0,3565.0,1643.0,0.0,847.0,201.0,201.0
2020-01-15 19:00:00+00:00,63.27,7322.87,0.0,1382.0,3450.0,1618.0,0.0,217.0,35.0,35.0
2020-01-15 20:00:00+00:00,54.41,6697.45,0.0,1427.0,2843.0,1546.0,0.0,58.0,30.0,30.0
2020-01-15 21:00:00+00:00,48.22,6242.91,0.0,1414.0,2201.0,1526.0,0.0,27.0,0.0,0.0
2020-01-15 22:00:00+00:00,35.0,5523.81,0.0,1454.0,1377.0,1509.0,0.0,1.0,0.0,0.0
2020-01-15 23:00:00+00:00,53.18,5051.58,0.0,1494.0,1160.0,1483.0,0.0,2.0,0.0,0.0
2020-01-16 00:00:00+00:00,47.0,5002.25,0.0,1532.0,1168.0,1449.0,0.0,2.0,0.0,0.0
2020-01-16 01:00:00+00:00,45.0,4836.18,0.0,1473.0,1241.0,1455.0,0.0,2.0,0.0,0.0
2020-01-16 02:00:00+00:00,42.73,4767.6,0.0,1491.0,1236.0,1471.0,0.0,2.0,0.0,0.0
2020-01-16 03:00:00+00:00,45.0,4932.84,0.0,1510.0,1268.0,1467.0,0.0,2.0,0.0,0.0
2020-01-16 04:00:00+00:00,52.7,5432.44,0.0,1515.0,1445.0,1494.0,0.0,28.0,0.0,0.0
2020-01-16 05:00:00+00:00,56.53,6465.17,1.0,1549.0,2586.0,1582.0,0.0,87.0,0.0,0.0
2020-01-16 06:00:00+00:00,60.69,6899.15,166.0,1513.0,2830.0,1794.0,0.0,165.0,0.0,0.0
2020-01-16 07:00:00+00:00,68.21,7342.65,652.0,1449.0,2898.0,1825.0,0.0,273.0,0.0,0.0
2020-01-16 08:00:00+00:00,60.69,7351.67,1072.0,1407.0,2832.0,1722.0,0.0,112.0,0.0,0.0
2020-01-16 09:00:00+00:00,54.7,7294.37,1305.0,1370.0,2555.0,1604.0,0.0,83.0,0.0,0.0
2020-01-16 10:00:00+00:00,54.58,7258.12,1384.0,1316.0,2545.0,1543.0,0.0,109.0,0.0,0.0
2020-01-16 11:00:00+00:00,54.51,7152.02,1376.0,1282.0,2504.0,1523.0,0.0,123.0,0.0,0.0
2020-01-16 12:00:00+00:00,54.5,6942.28,1206.0,1263.0,2553.0,1526.0,0.0,98.0,0.0,0.0
2020-01-16 13:00:00+00:00,56.51,6984.62,859.0,1255.0,2857.0,1562.0,0.0,67.0,0.0,0.0
2020-01-16 14:00:00+00:00,62.5,6916.48,331.0,1284.0,3035.0,1621.0,0.0,201.0,0.0,0.0
2020-01-16 15:00:00+00:00,69.67,7172.81,20.0,1363.0,3085.0,1566.0,0.0,668.0,57.0,57.0
2020-01-16 16:00:00+00:00,68.79,7862.16,0.0,1410.0,3157.0,1563.0,0.0,1151.0,230.0,230.0
2020-01-16 17:00:00+00:00,69.23,7951.78,0.0,1445.0,3234.0,1599.0,0.0,1136.0,186.0,186.0
2020-01-16 18:00:00+00:00,77.0,7832.76,0.0,1417.0,3261.0,1645.0,0.0,837.0,37.0,37.0
2020-01-16 19:00:00+00:00,67.0,7401.36,0.0,1425.0,3173.0,1726.0,0.0,279.0,3.0,3.0
2020-01-16 20:00:00+00:00,56.52,6725.88,0.0,1428.0,2811.0,1681.0,0.0,73.0,0.0,0.0
2020-01-16 21:00:00+00:00,57.81,6206.33,0.0,1470.0,2108.0,1568.0,0.0,81.0,0.0,0.0
2020-01-16 22:00:00+00:00,35.0,5552.78,0.0,1517.0,1540.0,1479.0,0.0,30.0,0.0,0.0
2020-01-16 23:00:00+00:00,38.7,5034.67,0.0,1512.0,1352.0,1466.0,0.0,2.0,0.0,0.0
2020-01-17 00:00:00+00:00,35.0,4949.91,0.0,1434.0,1412.0,1468.0,0.0,2.0,0.0,0.0
2020-01-17 01:00:00+00:00,31.35,4827.64,0.0,1431.0,1444.0,1475.0,0.0,2.0,0.0,0.0
2020-01-17 02:00:00+00:00,30.5,4784.7,0.0,1409.0,1502.0,1476.0,0.0,2.0,0.0,0.0
2020-01-17 03:00:00+00:00,34.4,4946.42,0.0,1457.0,1437.0,1486.0,0.0,2.0,0.0,0.0
2020-01-17 04:00:00+00:00,42.12,5486.35,0.0,1487.0,1615.0,1506.0,0.0,28.0,0.0,0.0
2020-01-17 05:00:00+00:00,56.51,6422.34,1.0,1477.0,2626.0,1576.0,0.0,73.0,0.0,0.0
2020-01-17 06:00:00+00:00,61.7,6932.67,144.0,1457.0,2844.0,1728.0,0.0,248.0,0.0,0.0
2020-01-17 07:00:00+00:00,64.13,7394.37,550.0,1475.0,2886.0,1782.0,0.0,371.0,0.0,0.0
2020-01-17 08:00:00+00:00,60.82,7508.52,935.0,1443.0,2862.0,1698.0,0.0,329.0,0.0,0.0
2020-01-17 09:00:00+00:00,61.66,7556.96,1154.0,1426.0,2830.0,1350.0,0.0,681.0,0.0,0.0
2020-01-17 10:00:00+00:00,58.64,7571.86,1278.0,1377.0,2789.0,1274.0,0.0,734.0,0.0,0.0
2020-01-17 11:00:00+00:00,58.62,7497.81,1276.0,1327.0,2807.0,1337.0,0.0,628.0,0.0,0.0
2020-01-17 12:00:00+00:00,68.44,7245.35,1103.0,1322.0,2804.0,1393.0,0.0,463.0,0.0,0.0
2020-01-17 13:00:00+00:00,68.22,7331.27,755.0,1323.0,2936.0,1450.0,0.0,589.0,0.0,0.0
2020-01-17 14:00:00+00:00,65.5,7256.37,292.0,1326.0,3006.0,1560.0,0.0,673.0,0.0,0.0
2020-01-17 15:00:00+00:00,70.47,7405.65,16.0,1338.0,2954.0,1702.0,0.0,794.0,18.0,18.0
2020-01-17 16:00:00+00:00,70.58,7958.36,0.0,1383.0,2980.0,1759.0,0.0,1193.0,124.0,124.0
2020-01-17 17:00:00+00:00,70.62,7994.84,0.0,1403.0,2977.0,1760.0,0.0,1089.0,201.0,201.0
2020-01-17 18:00:00+00:00,76.85,7832.29,0.0,1414.0,2977.0,1642.0,0.0,826.0,84.0,84.0
2020-01-17 19:00:00+00:00,69.57,7365.36,0.0,1418.0,2955.0,1543.0,0.0,311.0,4.0,4.0
2020-01-17 20:00:00+00:00,56.48,6719.8,0.0,1417.0,2658.0,1440.0,0.0,169.0,0.0,0.0
2020-01-17 21:00:00+00:00,58.67,6302.23,0.0,1405.0,2197.0,1441.0,0.0,145.0,0.0,0.0
2020-01-17 22:00:00+00:00,60.67,5705.88,0.0,1351.0,1537.0,1427.0,0.0,155.0,0.0,0.0
2020-01-17 23:00:00+00:00,47.0,5230.84,0.0,1343.0,1260.0,1387.0,0.0,90.0,0.0,0.0
2020-01-18 00:00:00+00:00,46.0,5137.13,0.0,1321.0,1206.0,1430.0,0.0,49.0,0.0,0.0
2020-01-18 01:00:00+00:00,39.35,4936.44,0.0,1243.0,1183.0,1472.0,0.0,54.0,0.0,0.0
2020-01-18 02:00:00+00:00,37.0,4834.04,0.0,1213.0,1192.0,1501.0,0.0,64.0,0.0,0.0
2020-01-18 03:00:00+00:00,38.37,4859.61,0.0,1205.0,1215.0,1505.0,0.0,54.0,0.0,0.0
2020-01-18 04:00:00+00:00,43.89,5116.19,0.0,1223.0,1073.0,1587.0,0.0,74.0,0.0,0.0
2020-01-18 05:00:00+00:00,56.43,5518.09,1.0,1241.0,1230.0,1644.0,0.0,141.0,0.0,0.0
2020-01-18 06:00:00+00:00,60.0,6093.1,106.0,1193.0,1674.0,1574.0,0.0,248.0,0.0,0.0
2020-01-18 07:00:00+00:00,78.23,6852.67,415.0,1194.0,1728.0,1726.0,0.0,682.0,51.0,51.0
2020-01-18 08:00:00+00:00,80.0,7285.36,670.0,1113.0,1840.0,1779.0,0.0,817.0,90.0,90.0
2020-01-18 09:00:00+00:00,78.03,7454.24,809.0,1056.0,2148.0,1796.0,0.0,680.0,0.0,0.0
2020-01-18 10:00:00+00:00,76.72,7556.54,844.0,1075.0,2144.0,1788.0,0.0,643.0,29.0,29.0
2020-01-18 11:00:00+00:00,70.33,7580.22,843.0,1003.0,2145.0,1791.0,0.0,654.0,29.0,29.0
2020-01-18 12:00:00+00:00,67.0,7302.78,721.0,988.0,2247.0,1798.0,0.0,430.0,17.0,17.0
2020-01-18 13:00:00+00:00,70.36,7343.43,510.0,928.0,2518.0,1748.0,0.0,437.0,0.0,0.0
2020-01-18 14:00:00+00:00,78.15,7305.91,201.0,847.0,2647.0,1699.0,0.0,703.0,0.0,0.0
2020-01-18 15:00:00+00:00,78.32,7394.49,12.0,824.0,2903.0,1612.0,0.0,800.0,0.0,0.0
2020-01-18 16:00:00+00:00,76.93,7823.6,0.0,828.0,2865.0,1668.0,0.0,1166.0,170.0,170.0
2020-01-18 17:00:00+00:00,69.41,7827.36,0.0,861.0,2885.0,1575.0,0.0,1182.0,211.0,211.0
2020-01-18 18:00:00+00:00,70.49,7591.21,0.0,871.0,2799.0,1559.0,0.0,1087.0,66.0,66.0
2020-01-18 19:00:00+00:00,85.11,7116.7,0.0,845.0,2813.0,1502.0,0.0,534.0,26.0,26.0
2020-01-18 20:00:00+00:00,79.0,6571.63,0.0,756.0,2701.0,1405.0,0.0,301.0,0.0,0.0
2020-01-18 21:00:00+00:00,78.99,6166.29,0.0,709.0,2594.0,1395.0,0.0,176.0,0.0,0.0
2020-01-18 22:00:00+00:00,51.11,5605.32,0.0,640.0,1981.0,1368.0,0.0,57.0,0.0,0.0
2020-01-18 23:00:00+00:00,42.0,5177.31,0.0,664.0,1834.0,1333.0,0.0,12.0,0.0,0.0
2020-01-19 00:00:00+00:00,38.0,5067.68,0.0,642.0,1841.0,1329.0,0.0,2.0,0.0,0.0
2020-01-19 01:00:00+00:00,34.57,4858.22,0.0,573.0,1841.0,1338.0,0.0,7.0,0.0,0.0
2020-01-19 02:00:00+00:00,33.33,4674.25,0.0,515.0,1821.0,1329.0,0.0,29.0,0.0,0.0
2020-01-19 03:00:00+00:00,33.9,4700.36,0.0,520.0,1838.0,1329.0,0.0,29.0,0.0,0.0
2020-01-19 04:00:00+00:00,36.41,4853.67,0.0,523.0,1785.0,1344.0,0.0,55.0,0.0,0.0
2020-01-19 05:00:00+00:00,42.49,5083.99,1.0,511.0,1768.0,1351.0,0.0,55.0,0.0,0.0
2020-01-19 06:00:00+00:00,49.9,5572.16,62.0,538.0,1926.0,1364.0,0.0,51.0,0.0,0.0
2020-01-19 07:00:00+00:00,54.03,6263.94,214.0,551.0,2376.0,1446.0,0.0,77.0,0.0,0.0
2020-01-19 08:00:00+00:00,61.21,6666.17,376.0,499.0,2392.0,1650.0,0.0,137.0,0.0,0.0
2020-01-19 09:00:00+00:00,61.05,7122.97,548.0,463.0,2490.0,1811.0,0.0,245.0,0.0,0.0
2020-01-19 10:00:00+00:00,57.77,7210.61,695.0,432.0,2498.0,1871.0,0.0,154.0,0.0,0.0
2020-01-19 11:00:00+00:00,57.3,7139.38,838.0,420.0,2316.0,1833.0,0.0,142.0,0.0,0.0
2020-01-19 12:00:00+00:00,55.25,6764.82,807.0,453.0,2150.0,1596.0,0.0,118.0,0.0,0.0
2020-01-19 13:00:00+00:00,57.31,6771.89,578.0,432.0,2327.0,1482.0,0.0,318.0,0.0,0.0
2020-01-19 14:00:00+00:00,61.9,6762.48,228.0,494.0,2466.0,1543.0,0.0,346.0,0.0,0.0
2020-01-19 15:00:00+00:00,68.21,6852.15,15.0,541.0,2439.0,1590.0,0.0,590.0,2.0,2.0
2020-01-19 16:00:00+00:00,72.69,7456.58,0.0,591.0,2637.0,1464.0,0.0,958.0,125.0,125.0
2020-01-19 17:00:00+00:00,63.02,7491.58,0.0,622.0,2650.0,1403.0,0.0,1002.0,207.0,207.0
2020-01-19 18:00:00+00:00,72.73,7443.28,0.0,657.0,2717.0,1439.0,0.0,779.0,165.0,165.0
2020-01-19 19:00:00+00:00,72.77,7118.74,0.0,688.0,2693.0,1497.0,0.0,522.0,11.0,11.0
2020-01-19 20:00:00+00:00,60.92,6559.5,0.0,722.0,2490.0,1561.0,0.0,110.0,0.0,0.0
2020-01-19 21:00:00+00:00,55.49,5990.4,0.0,762.0,1998.0,1464.0,0.0,87.0,0.0,0.0
2020-01-19 22:00:00+00:00,40.0,5299.41,0.0,777.0,1547.0,1376.0,0.0,41.0,0.0,0.0
